training/actor/bound_loss,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,training/actor/any_oob,training/actor/coordinate_oob,training/actor/jacobian,training/actor/loss,training/actor/max_clip,training/actor/mean_clip,training/actor/q,training/actor/transport,training/control/adjoint_clip_fraction,training/control/adjoint_norm,training/control/applied_adjoint_norm,training/control/eta,training/control/gate,training/control/relative_critic_disagreement,training/teacher/endpoint_variance,training/teacher/q,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
0.006865564,0.0,0.90712106,0.43838745,1000.0,10.0,20,100.0,1.2498224,0.5723861,-48.221344,-100.94133,18.078674,-16.176353,657.88245,0.0,0.3976705,0.3976705,9.8799705e-05,0.0003,41.02374,0.008084202432632446,1013.3699882030487,120000,,,,,,,,,,,,,,,,,,,,,,
0.008165531,0.0,1.0666838,0.42918268,1000.0,10.0,20,100.0,1.4606918,0.30685252,-47.06109,-101.37978,13.61302,-11.962013,619.5381,0.0,0.45780218,0.45780218,9.8623015e-05,0.0003,47.249073,0.008411685276031495,1055.4285950660706,125000,,,,,,,,,,,,,,,,,,,,,,
0.0066132536,0.0,1.1095808,0.43387532,1000.0,10.0,20,100.0,1.3639612,0.8144695,-48.93224,-102.44944,13.912014,-13.722942,672.54016,0.0,0.4814197,0.4814197,9.843441e-05,0.0003,49.512547,0.00809548568725586,1095.9062082767487,130000,,,,,,,,,,,,,,,,,,,,,,
0.0068373657,0.0,1.1061054,0.4388981,1000.0,10.0,20,100.0,1.5272028,0.9788683,-48.6494,-101.5421,18.976776,-16.63218,708.7656,0.0,0.48546755,0.48546755,9.823391e-05,0.0003,50.080795,0.008282623958587646,1137.3194692134857,135000,,,,,,,,,,,,,,,,,,,,,,
0.007918589,0.0,0.91110766,0.43177852,1000.0,10.0,20,100.0,0.9942803,-0.15160806,-47.727707,-102.606995,14.293849,-10.79265,581.68274,0.0,0.39339674,0.39339674,9.8021614e-05,0.0003,40.34187,0.008166105556488038,1178.1501414775848,140000,,,,,,,,,,,,,,,,,,,,,,
0.011625942,0.0,0.8960507,0.42753968,1000.0,10.0,20,100.0,1.4266114,1.3392314,-47.877914,-100.65848,15.027215,-11.1919775,560.24475,0.0,0.38309723,0.38309723,9.779754e-05,0.0003,39.74796,0.008136047983169555,1218.8305611610413,145000,,,,,,,,,,,,,,,,,,,,,,
0.007352722,0.0,1.1101325,0.42227435,1000.0,10.0,20,100.0,1.0862459,-0.068631954,-47.562897,-102.18531,15.462358,-20.0233,743.99725,0.0,0.46878046,0.46878046,9.756177e-05,0.0003,47.97164,0.008264556980133057,1260.1535053253174,150000,,,,,,,,,,,,,,,,,,,,,,
0.006304453,0.0,0.9025864,0.422201,1000.0,10.0,20,100.0,2.3743021,1.2096071,-45.395294,-100.4797,12.488432,-11.024429,625.40295,0.0,0.38107288,0.38107288,9.7314376e-05,0.0003,40.487896,0.008419878196716309,1302.2530391216278,155000,,,,,,,,,,,,,,,,,,,,,,
0.008087862,0.0,0.9501655,0.4233369,1000.0,10.0,20,100.0,0.9828858,-0.029695198,-48.55242,-100.03212,17.228394,-14.098576,582.70355,0.0,0.40224013,0.40224013,9.7055396e-05,0.0003,41.21499,0.008239809703826904,1343.4522290229797,160000,,,,,,,,,,,,,,,,,,,,,,
0.006921152,0.0,0.98277605,0.42614284,1000.0,10.0,20,100.0,1.1883808,0.33347812,-47.86175,-100.28624,15.510832,-17.74292,599.0745,0.0,0.41880298,0.41880298,9.6784934e-05,0.0003,43.0756,0.007978761100769043,1383.3461303710938,165000,,,,,,,,,,,,,,,,,,,,,,
0.0049248273,0.0,0.98541695,0.42182356,1000.0,10.0,20,100.0,0.98551095,0.44569823,-49.70936,-100.21016,11.07159,-16.517124,580.6561,0.0,0.4156721,0.4156721,9.6503034e-05,0.0003,42.557648,0.008203495597839356,1424.3637046813965,170000,,,,,,,,,,,,,,,,,,,,,,
0.0072154626,0.0,1.033146,0.41391012,1000.0,10.0,20,100.0,2.0764437,0.10848901,-51.119873,-102.65342,17.432434,-15.593188,649.973,0.0,0.4276296,0.4276296,9.62098e-05,0.0003,44.84662,0.008316549682617188,1465.9465832710266,175000,,,,,,,,,,,,,,,,,,,,,,
0.0073918435,0.0,0.8697699,0.41852933,1000.0,10.0,20,100.0,0.83815926,0.5645479,-49.865578,-99.82464,15.039359,-18.923779,598.5027,0.0,0.36402422,0.36402422,9.59053e-05,0.0003,37.247974,0.007935180807113647,1505.6226317882538,180000,,,,,,,,,,,,,,,,,,,,,,
0.0075760605,0.0,0.889438,0.42418203,1000.0,10.0,20,100.0,1.9344852,0.9404721,-48.927692,-102.81387,13.763005,-11.762049,680.6366,0.0,0.37728357,0.37728357,9.558961e-05,0.0003,39.670418,0.008047794485092163,1545.861778974533,185000,,,,,,,,,,,,,,,,,,,,,,
0.0077321213,0.0,1.0332878,0.4250302,1000.0,10.0,20,100.0,0.98930174,0.060064927,-48.56832,-100.598755,10.715365,-14.13237,605.519,0.0,0.4391785,0.4391785,9.526282e-05,0.0003,44.914883,0.008187267827987671,1586.798261165619,190000,,,,,,,,,,,,,,,,,,,,,,
0.0053053433,0.0,0.97482675,0.4184993,1000.0,10.0,20,100.0,3.5361876,0.45439085,-49.590454,-99.72567,16.503075,-15.2293005,665.0929,0.0,0.4079643,0.4079643,9.4925024e-05,0.0003,44.33792,0.007735871696472168,1625.4777715206146,195000,,,,,,,,,,,,,,,,,,,,,,
0.0069262786,0.0,1.0449189,0.415877,1000.0,10.0,20,100.0,1.3831928,-0.09226219,-45.92162,-99.410446,27.543917,-23.063534,774.9298,0.0,0.43455777,0.43455777,9.457632e-05,0.0003,44.845894,0.008374967098236085,1667.3527579307556,200000,,,,,,,,,,,,,,,,,,,,,,
0.0069526276,0.0,1.0183122,0.41647258,1000.0,10.0,20,100.0,4.998885,-0.5180258,-45.931664,-99.635635,17.500189,-24.368267,879.9497,0.0,0.42409912,0.42409912,9.42168e-05,0.0003,47.41575,0.011125134658813476,1722.9785749912262,205000,,,,,,,,,,,,,,,,,,,,,,
0.006633117,0.0,0.9231387,0.41733637,1000.0,10.0,20,100.0,0.8946356,0.17921339,-48.21479,-99.70211,16.291992,-17.02818,595.7224,0.0,0.38525936,0.38525936,9.384654e-05,0.0003,39.427204,0.008201357078552246,1763.9855070114136,210000,,,,,,,,,,,,,,,,,,,,,,
0.0062475633,0.0,0.90585953,0.4173723,1000.0,10.0,20,100.0,1.5272756,0.6204416,-51.4385,-99.69204,9.794362,-11.340469,578.6569,0.0,0.37808067,0.37808067,9.346567e-05,0.0003,39.34159,0.008262519121170044,1805.298232793808,215000,,,,,,,,,,,,,,,,,,,,,,
0.008174889,0.0,1.1464741,0.41751263,1000.0,10.0,20,100.0,1.0739336,-0.37612647,-47.40271,-99.49042,22.32008,-20.087362,795.8667,0.0,0.47866744,0.47866744,9.30743e-05,0.0003,48.948853,0.007544618511199951,1843.0214664936066,220000,,,,,,,,,,,,,,,,,,,,,,
0.0061037648,0.0,0.98643017,0.4146494,1000.0,10.0,20,100.0,1.1297593,0.42012388,-49.133934,-99.61347,36.090473,-25.70584,811.7936,0.0,0.4090227,0.4090227,9.267249e-05,0.0003,42.03813,0.007849770069122314,1882.2704620361328,225000,,,,,,,,,,,,,,,,,,,,,,
0.0061625578,0.0,0.9355247,0.41430697,1000.0,10.0,20,100.0,0.599213,-6.187205,-51.303547,-99.485954,13.599899,-14.853942,595.3301,0.0,0.3875944,0.3875944,9.2260394e-05,0.0003,39.36482,0.008027456045150757,1922.4078698158264,230000,,,,,,,,,,,,,,,,,,,,,,
0.0063772867,0.0,0.9350028,0.41425744,1000.0,10.0,20,100.0,0.90799165,0.027356848,-47.11622,-99.53514,20.927977,-13.569295,567.9086,0.0,0.38733187,0.38733187,9.183811e-05,0.0003,39.647556,0.008066579151153564,1962.7408792972565,235000,,,,,,,,,,,,,,,,,,,,,,
0.0074477876,0.0,0.9469199,0.41255614,1000.0,10.0,20,100.0,3.415817,0.99660295,-46.88315,-99.38767,15.1125145,-14.113624,672.76086,0.0,0.39065763,0.39065763,9.1405775e-05,0.0003,42.489025,0.007923066568374633,2002.3563454151154,240000,,,,,,,,,,,,,,,,,,,,,,
0.0065999487,0.0,0.992079,0.41057998,1000.0,10.0,20,100.0,1.1684344,-3.8117125,-45.81304,-99.493965,19.040348,-20.614126,664.1481,0.0,0.40732777,0.40732777,9.0963455e-05,0.0003,41.90781,0.008168825721740722,2043.2006206512451,245000,,,,,,,,,,,,,,,,,,,,,,
0.008863587,0.0,0.90816164,0.40703598,1000.0,10.0,20,100.0,1.1705246,1.1095309,-44.84185,-102.27684,37.41532,-29.934433,635.36304,0.0,0.36965448,0.36965448,9.051133e-05,0.0003,38.144836,0.00800318307876587,2083.2166559696198,250000,,,,,,,,,,,,,,,,,,,,,,
0.0061082467,0.0,0.9765491,0.4023213,1000.0,10.0,20,100.0,0.95058346,0.6726691,-50.805336,-101.93779,54.487907,-41.077057,967.5659,0.0,0.39288652,0.39288652,9.004948e-05,0.0003,40.245342,0.008351772499084472,2124.9756405353546,255000,,,,,,,,,,,,,,,,,,,,,,
0.0071374075,0.0,0.969686,0.39944148,1000.0,10.0,20,100.0,2.9904428,-0.02527377,-49.078667,-100.63394,19.365269,-15.173251,779.8527,0.0,0.3873328,0.3873328,8.9578054e-05,0.0003,41.73086,0.008447334575653076,2167.2124519348145,260000,,,,,,,,,,,,,,,,,,,,,,
0.007255495,0.0,0.9698298,0.3962155,1000.0,10.0,20,100.0,1.0561748,0.57590413,-46.81814,-99.17825,16.108425,-23.147556,602.5853,0.0,0.3842616,0.3842616,8.909717e-05,0.0003,39.489594,0.008473581504821777,2209.5804829597473,265000,,,,,,,,,,,,,,,,,,,,,,
0.0077062696,0.0,1.0231974,0.39230832,1000.0,10.0,20,100.0,1.0060825,-3.141802,-46.8786,-99.0117,27.753176,-22.774544,627.89105,0.0,0.40140885,0.40140885,8.860696e-05,0.0003,41.154675,0.007889660215377807,2249.028899669647,270000,,,,,,,,,,,,,,,,,,,,,,
0.0057862145,0.0,0.94176394,0.38972217,1000.0,10.0,20,100.0,1.6475103,1.0225978,-45.51697,-99.41474,15.672236,-13.349697,593.41516,0.0,0.36702627,0.36702627,8.810758e-05,0.0003,38.355923,0.008473103904724121,2291.394541978836,275000,,,,,,,,,,,,,,,,,,,,,,
0.007311542,0.0,1.1013137,0.3936208,1000.0,10.0,20,100.0,1.1458015,0.68866104,-47.546936,-100.47662,33.966183,-44.278122,651.1998,0.0,0.4335,0.4335,8.759914e-05,0.0003,44.503113,0.008052466583251953,2331.6569900512695,280000,,,,,,,,,,,,,,,,,,,,,,
0.0110114645,0.0,0.94566077,0.39475232,1000.0,10.0,20,100.0,4.762436,0.7796917,-46.67402,-104.22298,15.955937,-27.624146,800.3089,0.0,0.3733018,0.3733018,8.708179e-05,0.0003,42.10363,0.007844990491867066,2370.8819913864136,285000,,,,,,,,,,,,,,,,,,,,,,
0.007804168,0.0,1.0713776,0.39641473,1000.0,10.0,20,100.0,1.0629966,1.4063108,-45.130993,-99.42593,17.711714,-18.70014,605.92694,0.0,0.4247099,0.4247099,8.655565e-05,0.0003,43.54179,0.007718389940261841,2409.4740555286407,290000,,,,,,,,,,,,,,,,,,,,,,
0.00606363,0.0,0.9399764,0.39870575,1000.0,10.0,20,100.0,0.97822434,0.49452263,-50.421055,-99.307846,23.634924,-19.524302,562.33923,0.0,0.374774,0.374774,8.602091e-05,0.0003,38.46169,0.008103672790527344,2449.992469072342,295000,,,,,,,,,,,,,,,,,,,,,,
0.008463877,0.0,0.84988064,0.39678487,1000.0,10.0,20,100.0,0.86193466,-3.630483,-47.699417,-100.93048,13.163643,-8.206005,515.28723,0.0,0.3372198,0.3372198,8.547767e-05,0.0003,34.59238,0.007761580562591553,2488.800479888916,300000,,,,,,,,,,,,,,,,,,,,,,
0.005233488,0.0,0.8159741,0.39643064,1000.0,10.0,20,100.0,0.7269638,0.5039971,-47.83147,-99.89478,12.3657,-8.856406,490.20657,0.0,0.32347715,0.32347715,8.49261e-05,0.0003,33.07991,0.01182500066757202,2547.9256567955017,305000,,,,,,,,,,,,,,,,,,,,,,
0.0072455183,0.0,0.8919879,0.39789873,1000.0,10.0,20,100.0,0.79622155,0.46947497,-48.993057,-99.27609,15.966966,-15.740048,631.03375,0.0,0.35492086,0.35492086,8.436636e-05,0.0003,36.295555,0.008558249139785767,2590.7170865535736,310000,,,,,,,,,,,,,,,,,,,,,,
0.0061059445,0.0,0.9929624,0.39894208,1000.0,10.0,20,100.0,1.5968869,1.5354227,-47.979122,-99.075836,11.702129,-11.9040575,547.8923,0.0,0.3961345,0.3961345,8.3798586e-05,0.0003,41.216442,0.008267838859558105,2632.0564572811127,315000,,,,,,,,,,,,,,,,,,,,,,
0.007276496,0.0,0.8588461,0.3969855,1000.0,10.0,20,100.0,0.9192824,0.5577098,-47.25816,-99.90605,29.36184,-17.540518,596.3002,0.0,0.34094948,0.34094948,8.322294e-05,0.0003,35.021507,0.008188522481918335,2672.999249458313,320000,,,,,,,,,,,,,,,,,,,,,,
0.010904367,0.0,0.9325445,0.39057007,1000.0,10.0,20,100.0,0.848028,0.08823229,-48.708244,-98.9703,30.56208,-23.206928,655.1199,0.0,0.364224,0.364224,8.263957e-05,0.0003,37.28133,0.007924787712097169,2712.6233191490173,325000,,,,,,,,,,,,,,,,,,,,,,
0.0065626884,0.0,0.9690476,0.39078125,1000.0,10.0,20,100.0,0.9681456,0.53200036,-47.68476,-99.20256,29.299055,-20.881065,540.80994,0.0,0.37868562,0.37868562,8.2048646e-05,0.0003,38.84327,0.00818589949607849,2753.5529861450195,330000,,,,,,,,,,,,,,,,,,,,,,
0.009019952,0.0,1.0471145,0.3881145,1000.0,10.0,20,100.0,0.9862194,0.431783,-47.117584,-99.048615,18.692636,-17.720018,733.2075,0.0,0.40640032,0.40640032,8.1450344e-05,0.0003,41.635273,0.00845827260017395,2795.8445150852203,335000,,,,,,,,,,,,,,,,,,,,,,
0.0077836895,0.0,1.0728763,0.3853525,1000.0,10.0,20,100.0,0.95285475,2.1072216,-45.155823,-99.047035,17.349445,-10.759748,560.7882,0.0,0.41343558,0.41343558,8.0844795e-05,0.0003,42.3042,0.008776181316375732,2839.725591659546,340000,,,,,,,,,,,,,,,,,,,,,,
0.006838954,0.0,1.0407864,0.38668963,1000.0,10.0,20,100.0,1.8530557,0.2739995,-46.445892,-98.87383,12.649801,-11.136248,567.7398,0.0,0.4024613,0.4024613,8.0232174e-05,0.0003,42.10602,0.008313140773773193,2881.2914571762085,345000,,,,,,,,,,,,,,,,,,,,,,
0.0077267764,0.0,1.0551727,0.38528606,1000.0,10.0,20,100.0,0.63458115,0.5298441,-47.39789,-104.31795,29.13175,-29.217604,707.3791,0.0,0.40654334,0.40654334,7.961267e-05,0.0003,41.296642,0.008122918128967285,2921.9062185287476,350000,,,,,,,,,,,,,,,,,,,,,,
0.007888635,0.0,0.8237767,0.38569614,1000.0,10.0,20,100.0,0.86083436,0.07682516,-48.033916,-98.82204,13.196049,-17.50525,588.2351,0.0,0.3177275,0.3177275,7.898643e-05,0.0003,32.641476,0.008216041612625123,2962.986580848694,355000,,,,,,,,,,,,,,,,,,,,,,
0.006115501,0.0,0.9723685,0.3857526,1000.0,10.0,20,100.0,0.86189944,0.21791916,-46.060974,-99.11206,22.758768,-18.350992,685.345,0.0,0.37509364,0.37509364,7.835362e-05,0.0003,38.37738,0.008203005695343017,3004.0017654895782,360000,,,,,,,,,,,,,,,,,,,,,,
0.008432675,0.0,0.9657096,0.38823143,1000.0,10.0,20,100.0,0.88297725,-0.5361636,-45.422985,-101.09282,14.736641,-14.817048,586.8236,0.0,0.37491882,0.37491882,7.7714445e-05,0.0003,38.383293,0.008307374572753906,3045.5387926101685,365000,,,,,,,,,,,,,,,,,,,,,,
0.012451017,0.0,1.0335305,0.38705263,1000.0,10.0,20,100.0,0.9594688,0.04500407,-41.805622,-98.67534,14.659642,-16.337608,676.0772,0.0,0.40003067,0.40003067,7.706907e-05,0.0003,40.974987,0.008301259088516236,3087.0452375411987,370000,,,,,,,,,,,,,,,,,,,,,,
0.008659662,0.0,1.0319498,0.3894516,1000.0,10.0,20,100.0,0.7918751,0.2485511,-51.20954,-103.58317,21.34671,-22.218271,661.60803,0.0,0.40189445,0.40189445,7.641764e-05,0.0003,40.98998,0.007963099145889283,3126.860895395279,375000,,,,,,,,,,,,,,,,,,,,,,
0.007837087,0.0,1.0105797,0.39281186,1000.0,10.0,20,100.0,0.8404902,0.46957916,-47.05872,-98.8119,89.51491,-105.526375,1217.219,0.0,0.3969677,0.3969677,7.5760356e-05,0.0003,40.545097,0.008173761129379273,3167.7298531532288,380000,,,,,,,,,,,,,,,,,,,,,,
0.006289756,0.0,0.96678495,0.39050326,1000.0,10.0,20,100.0,1.201938,0.777195,-45.060867,-98.90167,15.006349,-13.262909,546.63086,0.0,0.37753266,0.37753266,7.50974e-05,0.0003,38.961494,0.00793930959701538,3207.4265439510345,385000,,,,,,,,,,,,,,,,,,,,,,
0.008562338,0.0,0.9329954,0.39296398,1000.0,10.0,20,100.0,0.8346448,0.48050535,-44.028522,-99.02423,32.773357,-39.285324,890.6926,0.0,0.36663356,0.36663356,7.442894e-05,0.0003,37.506565,0.007738426685333252,3246.118824481964,390000,,,,,,,,,,,,,,,,,,,,,,
0.0056599495,0.0,0.8206539,0.39000285,1000.0,10.0,20,100.0,1.2818635,0.899192,-48.204346,-98.94415,10.612683,-12.181816,561.4724,0.0,0.32005736,0.32005736,7.375519e-05,0.0003,33.293262,0.007921185350418091,3285.7248792648315,395000,,,,,,,,,,,,,,,,,,,,,,
0.0077651357,0.0,0.9495907,0.38730752,1000.0,10.0,20,100.0,0.8956336,0.06298667,-46.578636,-98.74767,16.649542,-13.228752,559.7,0.0,0.3677836,0.3677836,7.30763e-05,0.0003,37.681763,0.008159362888336182,3326.5218420028687,400000,,,,,,,,,,,,,,,,,,,,,,
0.008101918,0.0,0.9099384,0.38915476,1000.0,10.0,20,100.0,0.7422252,0.7215111,-48.459846,-99.025116,17.235136,-13.553226,562.5958,0.0,0.35410684,0.35410684,7.239246e-05,0.0003,36.16101,0.010470685148239135,3378.8754065036774,405000,,,,,,,,,,,,,,,,,,,,,,
0.006546107,0.0,0.9650067,0.38549513,1000.0,10.0,20,100.0,0.82976466,1.4591162,-46.698784,-98.78696,8.786755,-13.464755,488.7249,0.0,0.3720054,0.3720054,7.170388e-05,0.0003,38.03685,0.007992940187454224,3418.8402490615845,410000,,,,,,,,,,,,,,,,,,,,,,
0.00845311,0.0,1.0049275,0.38217792,1000.0,10.0,20,100.0,0.63308567,-0.09822227,-49.60919,-98.85144,9.013178,-14.153947,563.5515,0.0,0.3840611,0.3840611,7.101073e-05,0.0003,39.04765,0.007927301836013794,3458.4768946170807,415000,,,,,,,,,,,,,,,,,,,,,,
