training/actor/bound_loss,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,training/actor/any_oob,training/actor/coordinate_oob,training/actor/jacobian,training/actor/loss,training/actor/max_clip,training/actor/mean_clip,training/actor/q,training/actor/transport,training/control/adjoint_clip_fraction,training/control/adjoint_norm,training/control/applied_adjoint_norm,training/control/eta,training/control/gate,training/control/relative_critic_disagreement,training/teacher/endpoint_variance,training/teacher/q,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
0.0,0.0,1.0,0.0,110000.0,1100.0,0,11000.0,243.13683,3.711394,0.21105283,-3.4413452,26066.193,-18907.527,390245.2,0.0,0.98306113,0.98306113,0.0,0.0003,11056.81,0.008841955900192261,44.210132360458374,0,,,,,,,,,,,,,,,,,,,,,,,
0.00841628,0.0,23482442.0,0.0,110000.0,1100.0,2,11000.0,593.005,1176.9893,49.124615,-43.206715,5462.1177,-4892.556,351242.22,0.0,0.23482442,0.23482442,1e-05,0.0003,3176.082,0.014682574033737182,117.62318801879883,5000,,,,,,,,,,,,,,,,,,,,,,,
0.0076939925,0.0,19651304.0,0.0,110000.0,1100.0,4,11000.0,91.318214,2718.2527,173.9926,-79.06904,11031.098,-7528.1084,263629.0,0.0,0.19651304,0.19651304,2e-05,0.0003,2252.9695,0.007906805515289307,157.15741086006165,10000,,,,,,,,,,,,,,,,,,,,,,,
0.006212444,0.0,13351291.0,0.0,110000.0,1100.0,7,11000.0,136.8157,4137.4565,139.88382,-125.382164,7735.6562,-12580.734,143546.94,0.0,0.13351291,0.13351291,3e-05,0.0003,1605.464,0.0083335844039917,198.8255181312561,15000,,,,,,,,,,,,,,,,,,,,,,,
0.0061040316,0.0,13170055.0,0.0,110000.0,1100.0,9,11000.0,86.9192,5336.885,257.7235,-208.62198,4875.363,-8291.437,140695.92,0.0,0.13170055,0.13170055,4e-05,0.0003,1535.6313,0.008180178689956664,239.7265875339508,20000,,,,,,,,,,,,,,,,,,,,,,,
0.0054960693,0.0,1.596037,0.09878077,110000.0,1100.0,12,11000.0,79.274765,6317.2983,299.64166,-210.86543,5348.044,-4514.8433,123471.61,0.0,0.15765777,0.15765777,5e-05,0.0003,1813.5157,0.008355465173721313,281.5040888786316,25000,,,,,,,,,,,,,,,,,,,,,,,
0.004117567,0.0,0.88014185,0.13254556,110000.0,1100.0,14,11000.0,106.893295,7115.9287,509.09924,-239.12663,4011.1846,-3361.976,101100.56,0.0,0.116658896,0.116658896,6e-05,0.0003,1390.1453,0.00811946964263916,322.10162472724915,30000,,,,,,,,,,,,,,,,,,,,,,,
0.0049855793,0.0,0.868061,0.15959084,110000.0,1100.0,17,11000.0,97.50102,7758.291,480.0901,-277.08685,3617.732,-3800.707,86108.695,0.0,0.13853458,0.13853458,6.9999995e-05,0.0003,1621.3864,0.008200580835342407,363.10471415519714,35000,,,,,,,,,,,,,,,,,,,,,,,
0.0054558585,0.0,0.8321909,0.16985509,110000.0,1100.0,19,11000.0,121.75107,8271.454,561.2932,-327.14688,4661.7627,-3060.8462,78352.05,0.0,0.14135185,0.14135185,8e-05,0.0003,1676.6268,0.008068057775497437,403.44518399238586,40000,,,,,,,,,,,,,,,,,,,,,,,
0.004414307,0.0,0.8485738,0.14828384,110000.0,1100.0,20,11000.0,134.97928,8686.951,545.53235,-332.8684,3655.8904,-3106.7458,76622.984,0.0,0.12582979,0.12582979,8.9999994e-05,0.0003,1519.1113,0.008467471075057983,445.78273916244507,45000,,,,,,,,,,,,,,,,,,,,,,,
