training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
-2112.44,0.041398246,0.45431113,2112.4814,-2112.4814,1.4102608,0.35091683,3000.0,30.0,20,300.0,40.335346,2363.7852,2086.459,1777.3412,67.61581,-2423.0022,5620.403,0.0167035,0.49488425,0.49488425,9.8623015e-05,0.0003,-1923.6392,0.0037061240673065187,555.8042850494385,125000,,,,,,,
-2088.0283,0.050792474,0.46804395,2088.079,-2088.079,1.4108272,0.33986875,3000.0,30.0,20,300.0,98.81937,2353.0227,2064.704,1789.174,17392.646,-539.812,30550.771,0.021807913,0.47949606,0.47949606,9.843441e-05,0.0003,-1845.3601,0.003712466335296631,574.3666236400604,130000,,,,,,,
-2079.098,0.02179078,0.32128736,2079.1196,-2079.1196,1.0310082,0.36115858,3000.0,30.0,20,300.0,12.304244,2325.4714,2059.502,1819.6694,227.29883,-1617.3514,4065.936,0.016991988,0.3723575,0.3723575,9.823391e-05,0.0003,-1955.0864,0.003663005018234253,592.6816532611847,135000,,,,,,,
-2059.471,0.030342782,0.30967206,2059.5012,-2059.5012,0.72249514,0.35033092,3000.0,30.0,20,300.0,19.291302,2302.0222,2038.8721,1776.9998,514.3069,-118.9109,2821.0913,0.0121335955,0.25311238,0.25311238,9.8021614e-05,0.0003,-1964.246,0.0037151995658874512,611.2576568126678,140000,,,,,,,
-2053.1157,0.03346551,0.29586568,2053.1492,-2053.1492,1.7057792,0.33611116,3000.0,30.0,20,300.0,16.153559,2271.1746,2034.6278,1800.518,3625.0908,-130.34901,8285.738,0.024481008,0.5733314,0.5733314,9.779754e-05,0.0003,-1864.9628,0.0037262763500213623,629.8890426158905,145000,,,,,,,
-1980.2703,0.028953599,0.28871498,1980.2992,-1980.2992,0.9506909,0.3554383,3000.0,30.0,20,300.0,77.79584,2248.9526,1962.1779,1740.8761,11653.832,-365.66452,21429.62,0.020825973,0.33791196,0.33791196,9.756177e-05,0.0003,-1801.1008,0.0037116196632385255,648.4471447467804,150000,,,,,,,
-1961.1853,0.03414552,0.31098852,1961.2195,-1961.2195,1.0726867,0.337131,3000.0,30.0,20,300.0,20.89973,2239.031,1941.1282,1699.7972,2620.3809,-143.40414,5943.3564,0.0139996875,0.36163592,0.36163592,9.7314376e-05,0.0003,-1831.7948,0.003666630840301514,666.780303478241,155000,,,,,,,
-1935.691,0.006922324,0.027236076,1935.698,-1935.698,0.38384336,0.31450698,3000.0,30.0,20,300.0,11.021355,2231.6562,1934.2915,1610.8356,43.30426,-167.71497,1308.6123,0.004087707,0.120721415,0.120721415,9.7055396e-05,0.0003,-1888.4532,0.003714205503463745,685.3513352870941,160000,,,,,,,
-1933.3955,0.017293094,0.13835756,1933.4128,-1933.4128,1.5243771,0.30427572,3000.0,30.0,20,300.0,88.36658,2235.9104,1921.5496,1663.6179,175.15273,-3337.6958,8377.457,0.012002013,0.46383095,0.46383095,9.6784934e-05,0.0003,-1705.8796,0.0037178765773773193,703.9407229423523,165000,,,,,,,
-1945.5236,0.029922398,0.28026053,1945.5535,-1945.5535,1.3540871,0.32530198,3000.0,30.0,20,300.0,193.07129,2224.9104,1928.704,1711.2522,9643.334,-405.46463,19979.848,0.015678935,0.4404872,0.4404872,9.6503034e-05,0.0003,-1620.3062,0.0037427218437194824,722.654335975647,170000,,,,,,,
-1983.9662,0.023688937,0.30910334,1983.9899,-1983.9899,1.8590171,0.31681487,3000.0,30.0,20,300.0,14.251781,2225.4932,1965.0903,1691.3927,385.97546,-59.058395,2657.7131,0.016446244,0.5889643,0.5889643,9.62098e-05,0.0003,-1793.025,0.003671145391464233,741.010066986084,175000,,,,,,,
-1945.7811,0.03839364,0.3848469,1945.8196,-1945.8196,0.68614197,0.33223265,3000.0,30.0,20,300.0,15.869624,2216.4846,1923.5052,1620.1204,1141.487,-194.57416,3382.8477,0.01436029,0.22795877,0.22795877,9.59053e-05,0.0003,-1861.5239,0.003710153293609619,759.5608379840851,180000,,,,,,,
-1896.5718,0.011336106,0.07283436,1896.5831,-1896.5831,1.6922497,0.34154794,3000.0,30.0,20,300.0,46.108425,2213.0845,1889.0142,1635.0264,4149.3374,-183.09955,9355.677,0.006421013,0.5779844,0.5779844,9.558961e-05,0.0003,-1677.0681,0.0037260494232177733,778.1910893917084,185000,,,,,,,
-1902.4618,0.026516248,0.33948395,1902.4883,-1902.4883,0.55140835,0.33412495,3000.0,30.0,20,300.0,30.483799,2217.3843,1881.2827,1614.5385,173.35875,-95.00725,2705.877,0.028509133,0.1842393,0.1842393,9.526282e-05,0.0003,-1816.7063,0.003714882183074951,796.765504360199,190000,,,,,,,
-1912.7651,0.024673725,0.33560494,1912.7898,-1912.7898,0.6402038,0.33744654,3000.0,30.0,20,300.0,7.920087,2217.404,1894.9807,1706.1033,51.743694,-1020.0361,2828.6763,0.020123024,0.21603456,0.21603456,9.4925024e-05,0.0003,-1840.0347,0.0036560187816619873,815.0456023216248,195000,,,,,,,
-1897.3888,0.023444561,0.32482836,1897.4122,-1897.4122,0.5879291,0.3447029,3000.0,30.0,20,300.0,11.599131,2208.4995,1877.5745,1665.8273,2093.7964,-71.64526,4984.2305,0.018806964,0.20266086,0.20266086,9.457632e-05,0.0003,-1824.9915,0.0037131022930145265,833.6111180782318,200000,,,,,,,
-1880.0095,0.015639102,0.1481,1880.0251,-1880.0251,1.3459234,0.3403891,3000.0,30.0,20,300.0,28.420315,2203.1035,1867.8751,1674.9813,185.15565,-1398.2681,4582.4214,0.0091314865,0.45813763,0.45813763,9.42168e-05,0.0003,-1714.148,0.007119490957260131,869.2085771560669,205000,,,,,,,
-1864.62,0.01819666,0.2251913,1864.6382,-1864.6382,1.003494,0.3200569,3000.0,30.0,20,300.0,23.32859,2200.5444,1849.1599,1635.0232,1637.684,-133.46321,4787.951,0.017142123,0.3211752,0.3211752,9.384654e-05,0.0003,-1744.9388,0.0037065297603607176,887.7412302494049,210000,,,,,,,
-1819.5164,0.035907898,0.30443925,1819.5522,-1819.5522,1.2747281,0.3103724,3000.0,30.0,20,300.0,24.179277,2209.4854,1800.3721,1548.6908,84.4585,-1023.9487,3584.1401,0.010436044,0.3956404,0.3956404,9.346567e-05,0.0003,-1676.6449,0.0036524958610534668,906.0037138462067,215000,,,,,,,
-1858.1655,0.016560031,0.25893223,1858.1821,-1858.1821,0.7638408,0.2973633,3000.0,30.0,20,300.0,136.10472,2215.6565,1843.4287,1631.2422,6103.5317,-260.22507,13946.018,0.015596342,0.22713822,0.22713822,9.30743e-05,0.0003,-1653.9193,0.003723462677001953,924.6210312843323,220000,,,,,,,
-1913.6045,0.038965993,0.38098326,1913.6434,-1913.6434,0.5369754,0.29016134,3000.0,30.0,20,300.0,20.7128,2209.1455,1892.6545,1714.6915,2188.0996,-186.32832,5421.4907,0.023240512,0.1558095,0.1558095,9.267249e-05,0.0003,-1846.1489,0.003700295448303223,943.12251329422,225000,,,,,,,
-1918.3267,0.021517906,0.35062525,1918.3481,-1918.3481,0.7947647,0.28503904,3000.0,30.0,20,300.0,16.628231,2204.9258,1898.5955,1686.0645,2227.8928,-165.36086,5616.164,0.011204738,0.22653897,0.22653897,9.2260394e-05,0.0003,-1833.7368,0.003709321403503418,961.6691246032715,230000,,,,,,,
-1912.3289,0.03418025,0.37362534,1912.363,-1912.363,1.0173699,0.27763018,3000.0,30.0,20,300.0,63.97435,2200.9402,1892.0878,1482.9949,2469.3892,-157.25662,7656.378,0.022424286,0.28245258,0.28245258,9.183811e-05,0.0003,-1763.6187,0.003661325407028198,979.9757556915283,235000,,,,,,,
-1892.0013,0.044211447,0.39468613,1892.0455,-1892.0455,0.98936975,0.28439495,3000.0,30.0,20,300.0,12.18066,2205.1995,1870.4597,1651.151,77.16635,-588.3766,2324.4426,0.018913638,0.28137177,0.28137177,9.1405775e-05,0.0003,-1795.4092,0.0037047278881072996,998.4993999004364,240000,,,,,,,
-1884.2651,0.027216075,0.30071723,1884.2924,-1884.2924,0.694943,0.29554236,3000.0,30.0,20,300.0,10.596998,2203.229,1865.134,1655.7312,55.81131,-775.1118,2614.8716,0.025509162,0.20538509,0.20538509,9.0963455e-05,0.0003,-1812.0526,0.0037113673210144044,1017.0562405586243,245000,,,,,,,
-1933.5559,0.023512095,0.31964016,1933.5795,-1933.5795,0.85850316,0.3094877,3000.0,30.0,20,300.0,9.388205,2202.3093,1915.1819,1713.3888,81.88042,-856.3807,2988.1462,0.020611458,0.26569617,0.26569617,9.051133e-05,0.0003,-1844.4589,0.0037145431995391845,1035.628960609436,250000,,,,,,,
-1900.6202,0.027690891,0.3306185,1900.648,-1900.648,0.76571035,0.3306112,3000.0,30.0,20,300.0,8.003247,2195.3535,1883.9493,1730.1786,105.967384,-1101.8171,3244.3274,0.019054318,0.25315243,0.25315243,9.004948e-05,0.0003,-1816.6713,0.003655475950241089,1053.9063458442688,255000,,,,,,,
