training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
97.68715,0.0031495106,0.1819943,-97.684,97.684,0.8752243,0.40098906,1300.0,13.0,20,130.0,0.017653707,-93.923836,-97.68524,-99.965744,36.089943,-44.08677,890.4431,0.0306136,0.35095537,0.35095537,1e-05,0.0003,143.32901,0.006712037801742554,4404.547301769257,1050000,49767.0,1.0,1.0,155.0,1.3554861545562744,100.0
96.92113,0.0036273613,0.17724457,-96.9175,96.9175,0.9252745,0.3962671,1300.0,13.0,20,130.0,0.039309394,-82.32896,-96.92802,-99.99347,15.581393,-19.639885,786.7377,0.04120226,0.36665583,0.36665583,1e-05,0.0003,144.62569,0.0065880044460296635,4437.487328290939,1055000,54975.0,0.0,0.0,700.0,4.471455097198486,0.0
96.38848,0.0034415638,0.1866284,-96.38504,96.38504,0.9799753,0.39583072,1300.0,13.0,20,130.0,0.051505193,-90.92252,-96.37729,-99.958084,18.859358,-26.39542,917.6642,0.045076642,0.38790435,0.38790435,1e-05,0.0003,146.86755,0.006663497114181518,4470.8048183918,1060000,59862.0,0.0,0.0,700.0,4.499738931655884,0.0
95.11624,0.0029437423,0.18640241,-95.1133,95.1133,1.0103226,0.39500836,1300.0,13.0,20,130.0,0.06195594,-81.37058,-95.12259,-99.90002,34.78217,-40.172398,948.4292,0.041228153,0.39908585,0.39908585,1e-05,0.0003,147.05936,0.006672323417663574,4504.166440248489,1065000,64544.0,0.0,0.0,700.0,4.8054540157318115,0.0
94.15948,0.0035836222,0.16491821,-94.15589,94.15589,0.8930668,0.39616278,1300.0,13.0,20,130.0,0.108664766,-84.92021,-94.15039,-99.8686,38.823795,-33.719925,951.4993,0.036090583,0.35379982,0.35379982,1e-05,0.0003,140.26212,0.006625471448898315,4537.293802022934,1070000,69780.0,1.0,1.0,464.0,2.962104558944702,100.0
93.670425,0.0046264846,0.19103724,-93.6658,93.6658,0.9567697,0.39321682,1300.0,13.0,20,130.0,0.2340127,-85.09295,-93.666245,-99.84887,19.06656,-19.679743,822.66455,0.036226626,0.37621796,0.37621796,1e-05,0.0003,142.81277,0.006526621341705322,4569.926912784576,1075000,74583.0,0.0,0.0,700.0,4.5487213134765625,0.0
92.01131,0.003804023,0.20267902,-92.0075,92.0075,1.0746307,0.3934408,1300.0,13.0,20,130.0,0.18370056,-1.2752903,-91.93973,-99.94598,27.617296,-51.248272,926.7391,0.04253547,0.42280358,0.42280358,1e-05,0.0003,147.15947,0.006665325450897217,4603.253544330597,1080000,79973.0,1.0,1.0,397.0,2.554534673690796,100.0
91.279045,0.0028587244,0.17448041,-91.276184,91.276184,0.9070385,0.39294976,1300.0,13.0,20,130.0,0.18430331,-78.45927,-91.26462,-99.80598,24.3767,-26.487507,893.7837,0.04392104,0.35642055,0.35642055,1e-05,0.0003,137.79802,0.006630214500427246,4636.404621362686,1085000,84311.0,1.0,1.0,408.0,2.602499008178711,100.0
90.56146,0.0027592392,0.1855503,-90.5587,90.5587,1.0485071,0.39704192,1300.0,13.0,20,130.0,0.24899891,-76.27915,-90.55847,-99.81318,17.671444,-17.272053,883.0873,0.045557555,0.41630125,0.41630125,1e-05,0.0003,144.92963,0.006565283727645874,4669.231044054031,1090000,89892.0,1.0,1.0,180.0,1.141430377960205,100.0
88.90711,0.0032295347,0.20626841,-88.903885,88.903885,1.0872283,0.40179697,1300.0,13.0,20,130.0,0.41614097,-67.62889,-88.91004,-99.53071,20.69677,-17.065413,994.2044,0.05611269,0.43684506,0.43684506,1e-05,0.0003,146.11311,0.00662828631401062,4702.372479915619,1095000,94991.0,1.0,1.0,186.0,1.1924872398376465,100.0
85.30474,0.0031133108,0.16585141,-85.30163,85.30163,0.9017068,0.39874446,1300.0,13.0,20,130.0,1.305887,-54.647205,-85.293564,-99.658195,14.635685,-15.7029,730.7873,0.052627165,0.3595506,0.3595506,1e-05,0.0003,133.3522,0.006580239200592041,4735.273679733276,1100000,99467.0,1.0,1.0,192.0,1.201305866241455,100.0
83.634285,0.0034566235,0.17106941,-83.63083,83.63083,1.0639434,0.39936364,1300.0,13.0,20,130.0,0.83452374,-52.613297,-83.718094,-99.71047,19.11828,-19.28141,829.16473,0.04385099,0.42490032,0.42490032,1e-05,0.0003,139.70586,0.010383905792236327,4787.193213224411,1105000,104903.0,1.0,1.0,224.0,1.4247925281524658,100.0
77.19891,0.0037438706,0.18860793,-77.19517,77.19517,1.0570722,0.39758128,1300.0,13.0,20,130.0,0.97094035,-51.028305,-77.23198,-99.61215,14.729673,-24.221073,761.5579,0.042520806,0.4202721,0.4202721,1e-05,0.0003,132.80524,0.006523969507217407,4819.8130650520325,1110000,109868.0,1.0,1.0,152.0,0.9369230270385742,100.0
74.22997,0.0028806694,0.19492334,-74.22709,74.22709,0.995906,0.3989581,1300.0,13.0,20,130.0,1.5368235,-46.391407,-74.22906,-99.52721,29.904003,-17.807344,890.6633,0.046609018,0.39732474,0.39732474,1e-05,0.0003,127.41902,0.006541157388687133,4852.518856525421,1115000,114864.0,1.0,1.0,181.0,1.133091926574707,100.0
71.980675,0.0031215525,0.19182743,-71.977554,71.977554,0.89637357,0.3977144,1300.0,13.0,20,130.0,4.596471,-33.32633,-72.0352,-99.42867,23.234518,-26.991055,887.58386,0.043316454,0.3565007,0.3565007,1e-05,0.0003,122.92224,0.006635483837127686,4885.696280002594,1120000,119871.0,1.0,1.0,171.0,1.4403867721557617,100.0
68.121864,0.0033185822,0.20759663,-68.118546,68.118546,1.0500004,0.3939204,1300.0,13.0,20,130.0,1.501087,-35.767174,-68.124016,-99.434616,27.546144,-16.889723,776.7347,0.046711702,0.4136166,0.4136166,1e-05,0.0003,123.393105,0.006618216943740845,4918.787368297577,1125000,124946.0,1.0,1.0,135.0,0.8655014038085938,100.0
66.74248,0.0038181776,0.1847196,-66.73866,66.73866,0.91321385,0.39058596,1300.0,13.0,20,130.0,1.3747272,-23.038345,-66.77416,-99.174805,12.792855,-17.919168,819.34644,0.031803686,0.3566885,0.3566885,1e-05,0.0003,114.48671,0.0067183871746063235,4952.379308223724,1130000,129987.0,1.0,1.0,147.0,0.9273393154144287,100.0
65.05858,0.0037823594,0.1847612,-65.054794,65.054794,0.9741291,0.38752666,1300.0,13.0,20,130.0,1.3246838,-33.342762,-65.04234,-99.40563,16.97859,-16.920692,802.3994,0.04029777,0.37750098,0.37750098,1e-05,0.0003,115.45839,0.006784343576431274,4986.301029920578,1135000,134871.0,1.0,1.0,176.0,1.1602985858917236,100.0
63.83006,0.0027336269,0.18329355,-63.827324,63.827324,1.1622412,0.38988808,1300.0,13.0,20,130.0,0.9863624,-27.514475,-63.80383,-99.150505,29.744999,-29.54335,1026.3784,0.049211703,0.453144,0.453144,1e-05,0.0003,123.72514,0.006628432369232178,5019.443196058273,1140000,139933.0,1.0,1.0,164.0,1.0528104305267334,100.0
61.19072,0.0030811774,0.19892555,-61.187637,61.187637,0.95662403,0.3921005,1300.0,13.0,20,130.0,1.2565333,-34.47976,-61.21237,-99.11842,24.487606,-17.740858,756.1894,0.039086975,0.37509277,0.37509277,1e-05,0.0003,111.20932,0.006746441793441772,5053.175409793854,1145000,144812.0,1.0,1.0,157.0,1.0008835792541504,100.0
59.878387,0.0029505803,0.20195004,-59.87544,59.87544,1.2666631,0.39394256,1300.0,13.0,20,130.0,1.1233585,-26.461458,-59.875755,-99.09601,20.82946,-22.425373,952.14124,0.04028987,0.4989925,0.4989925,1e-05,0.0003,125.87077,0.006710695075988769,5086.728889942169,1150000,149888.0,1.0,1.0,159.0,1.0671415328979492,100.0
61.346806,0.003054609,0.16906713,-61.34375,61.34375,0.8648767,0.39663187,1300.0,13.0,20,130.0,0.88808453,-25.84872,-61.383263,-99.10394,36.54938,-18.918839,789.27905,0.037634466,0.34303766,0.34303766,1e-05,0.0003,106.82979,0.006682328653335571,5120.140542268753,1155000,154955.0,1.0,1.0,154.0,1.3214111328125,100.0
62.02925,0.0031113504,0.18847671,-62.02614,62.02614,1.0608292,0.40027648,1300.0,13.0,20,130.0,0.8740883,-25.068232,-62.059822,-98.89865,25.225512,-20.433037,854.4226,0.048180416,0.42462495,0.42462495,1e-05,0.0003,118.10458,0.006527515983581543,5152.778126478195,1160000,159919.0,1.0,1.0,193.0,1.2327563762664795,100.0
60.171494,0.0032560828,0.17567211,-60.168236,60.168236,0.80048394,0.40946093,1300.0,13.0,20,130.0,1.5212469,-21.008442,-60.19712,-98.62867,17.936201,-24.005184,769.26306,0.031979106,0.3277669,0.3277669,1e-05,0.0003,104.30244,0.006640170955657959,5185.978985548019,1165000,164854.0,1.0,1.0,152.0,0.988640308380127,100.0
55.559525,0.002717426,0.19957456,-55.55681,55.55681,1.0245507,0.40843883,1300.0,13.0,20,130.0,2.1504233,-24.11123,-55.394146,-98.864265,24.901764,-26.539083,850.0215,0.043240577,0.41846627,0.41846627,1e-05,0.0003,112.110565,0.006718735456466675,5219.5726680755615,1170000,169924.0,1.0,1.0,155.0,1.0121819972991943,100.0
57.627373,0.003029514,0.19275703,-57.624344,57.624344,0.9177867,0.41623002,1300.0,13.0,20,130.0,1.3678964,-25.49244,-57.59941,-98.9254,19.627834,-15.418327,776.7024,0.04202327,0.38201037,0.38201037,1e-05,0.0003,108.65662,0.006431316375732422,5251.729254722595,1175000,174903.0,1.0,1.0,154.0,0.9450125694274902,100.0
58.019386,0.0034720972,0.17264864,-58.015915,58.015915,1.1028585,0.4122239,1300.0,13.0,20,130.0,1.4598198,-22.862389,-58.055744,-98.594635,44.163666,-36.61561,1183.2542,0.04150312,0.45462465,0.45462465,1e-05,0.0003,118.580414,0.006630830335617065,5284.883410692215,1180000,179908.0,1.0,1.0,139.0,0.9020595550537109,100.0
56.535324,0.0039109755,0.20272782,-56.531414,56.531414,1.0601252,0.4095451,1300.0,13.0,20,130.0,1.6087147,-19.782553,-56.575363,-98.944176,35.94192,-43.85058,918.625,0.04581993,0.43416908,0.43416908,1e-05,0.0003,114.58602,0.006577066040039063,5317.768745422363,1185000,184642.0,1.0,1.0,147.0,1.3338768482208252,100.0
55.314404,0.003713279,0.16899815,-55.31069,55.31069,0.90706885,0.40372697,1300.0,13.0,20,130.0,2.115652,-10.1960745,-55.388844,-98.64182,16.633152,-17.306744,795.983,0.034641277,0.36620814,0.36620814,1e-05,0.0003,105.03711,0.0065076235294342045,5350.306867599487,1190000,189884.0,1.0,1.0,139.0,0.8856680393218994,100.0
52.604507,0.0037582563,0.18801248,-52.60075,52.60075,1.00559,0.39991948,1300.0,13.0,20,130.0,2.2409058,-21.258642,-52.556908,-98.69963,18.07044,-24.496397,921.3081,0.042931825,0.40215504,0.40215504,1e-05,0.0003,107.125565,0.006695676231384277,5383.785253286362,1195000,194493.0,1.0,1.0,136.0,0.8711328506469727,100.0
55.01461,0.0026916978,0.19077906,-55.011917,55.011917,1.1119872,0.4017048,1300.0,13.0,20,130.0,1.4442704,-14.678238,-55.07779,-99.10607,38.807785,-35.044098,1101.1417,0.05623884,0.4466906,0.4466906,1e-05,0.0003,114.528656,0.006678365325927735,5417.177084445953,1200000,199651.0,1.0,1.0,168.0,1.1096138954162598,100.0
53.248787,0.002937605,0.18394631,-53.24585,53.24585,0.9464474,0.39473823,1300.0,13.0,20,130.0,1.5057347,-9.902433,-53.284218,-99.157585,23.131315,-15.177406,779.10364,0.035938136,0.37359896,0.37359896,1e-05,0.0003,103.32239,0.009951213216781616,5466.933155298233,1205000,204967.0,1.0,1.0,132.0,0.8312201499938965,100.0
54.441116,0.0029245252,0.20725848,-54.43819,54.43819,1.0070673,0.39007565,1300.0,13.0,20,130.0,1.5314255,-7.6397653,-54.42379,-99.14367,23.091991,-19.182512,873.57837,0.03348544,0.39283246,0.39283246,1e-05,0.0003,107.04076,0.006593900680541992,5499.902662754059,1210000,209714.0,1.0,1.0,156.0,0.9868760108947754,100.0
49.202614,0.002915136,0.18873131,-49.1997,49.1997,1.0770979,0.38587078,1300.0,13.0,20,130.0,2.29288,-7.051275,-49.31528,-98.55652,33.89478,-41.38563,1193.8148,0.050352275,0.4156206,0.4156206,1e-05,0.0003,105.52617,0.0066329822063446045,5533.067577600479,1215000,214991.0,1.0,1.0,191.0,1.2206504344940186,100.0
54.508797,0.002913103,0.16237283,-54.505882,54.505882,1.0030612,0.38949955,1300.0,13.0,20,130.0,1.6464541,-10.219711,-54.49419,-99.245125,20.248028,-24.588066,843.6742,0.039356884,0.39069188,0.39069188,1e-05,0.0003,106.94519,0.0066041735649108885,5566.088450193405,1220000,219878.0,1.0,1.0,176.0,1.144831895828247,100.0
53.922596,0.003611146,0.19256367,-53.918983,53.918983,1.1676382,0.38575727,1300.0,13.0,20,130.0,1.1842358,-11.312068,-53.90361,-99.36964,28.389462,-19.963772,1035.0421,0.05835776,0.4504249,0.4504249,1e-05,0.0003,113.66206,0.006587365818023681,5599.025283336639,1225000,224913.0,1.0,1.0,150.0,0.949580192565918,100.0
