training/actor/bound_loss,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,training/actor/any_oob,training/actor/coordinate_oob,training/actor/jacobian,training/actor/loss,training/actor/max_clip,training/actor/mean_clip,training/actor/q,training/actor/transport,training/control/adjoint_clip_fraction,training/control/adjoint_norm,training/control/applied_adjoint_norm,training/control/eta,training/control/gate,training/control/relative_critic_disagreement,training/teacher/endpoint_variance,training/teacher/q,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
0.00515823,0.0,1.0228907,0.4773848,100.0,1.0,20,10.0,0.4200128,-0.14877388,-81.72025,-103.026764,1.8391721,-1.8427175,90.290794,0.0,0.48831248,0.48831248,9.756177e-05,0.0003,5.3082957,0.008981927108764649,1461.9146971702576,150000,,,,,,,,,,,,,,,,,,,,,,
0.0020167732,0.0,1.0907187,0.47958383,100.0,1.0,20,10.0,0.20954812,0.28165084,-82.84093,-100.12048,1.3605183,-1.4181457,81.87038,0.0,0.5230911,0.5230911,9.7314376e-05,0.0003,5.442476,0.009307053422927857,1508.4502234458923,155000,,,,,,,,,,,,,,,,,,,,,,
0.0011867384,0.0,0.9144364,0.47512075,100.0,1.0,20,10.0,0.26918656,0.31733227,-80.29188,-100.78102,1.4100343,-1.390848,71.805275,0.0,0.43446767,0.43446767,9.7055396e-05,0.0003,4.6150503,0.009058972644805909,1553.7453429698944,160000,,,,,,,,,,,,,,,,,,,,,,
0.0020258082,0.0,0.91893226,0.47005972,100.0,1.0,20,10.0,0.48965383,0.1123454,-79.66528,-104.44672,1.5295609,-1.4212214,94.48302,0.0,0.43195304,0.43195304,9.6784934e-05,0.0003,4.81121,0.008985693264007569,1598.6740770339966,165000,,,,,,,,,,,,,,,,,,,,,,
0.0016200987,0.0,0.9953584,0.46712598,100.0,1.0,20,10.0,0.3762709,-0.04748133,-81.101585,-103.070206,3.4922981,-4.35367,123.93941,0.0,0.46495777,0.46495777,9.6503034e-05,0.0003,5.0274687,0.008898267364501953,1643.1656806468964,170000,,,,,,,,,,,,,,,,,,,,,,
0.003953031,0.0,0.97844523,0.4651537,100.0,1.0,20,10.0,0.609551,0.14110525,-79.0367,-99.793564,2.1605954,-2.323025,90.95654,0.0,0.45512742,0.45512742,9.62098e-05,0.0003,5.164778,0.0088580988407135,1687.4564561843872,175000,,,,,,,,,,,,,,,,,,,,,,
0.0035130354,0.0,1.0373957,0.46567258,100.0,1.0,20,10.0,0.20105496,0.36815822,-80.36777,-100.008675,1.9084343,-2.0661225,69.79717,0.0,0.48308674,0.48308674,9.59053e-05,0.0003,5.035435,0.009325139331817627,1734.0824229717255,180000,,,,,,,,,,,,,,,,,,,,,,
0.0029957118,0.0,0.9359514,0.45987734,100.0,1.0,20,10.0,0.20250197,0.19336376,-83.50077,-100.22032,1.4819287,-1.632281,77.16058,0.0,0.43042284,0.43042284,9.558961e-05,0.0003,4.509726,0.00869417233467102,1777.5535583496094,185000,,,,,,,,,,,,,,,,,,,,,,
0.005749987,0.0,1.0131512,0.4618837,100.0,1.0,20,10.0,0.35258973,0.067917034,-80.58728,-102.1147,2.0167427,-1.6298177,76.95932,0.0,0.46795803,0.46795803,9.526282e-05,0.0003,5.03792,0.009483746671676636,1824.9726011753082,190000,,,,,,,,,,,,,,,,,,,,,,
0.0049963165,0.0,0.9367578,0.4600791,100.0,1.0,20,10.0,0.22961222,0.009061769,-81.19265,-99.80825,2.1687148,-1.7202975,79.961975,0.0,0.4309827,0.4309827,9.4925024e-05,0.0003,4.5444355,0.009205112791061402,1870.9984319210052,195000,,,,,,,,,,,,,,,,,,,,,,
0.0056026336,0.0,1.0472615,0.46127686,100.0,1.0,20,10.0,0.3469625,-0.021126583,-81.51717,-101.34973,1.7844366,-1.8171343,74.0831,0.0,0.48307747,0.48307747,9.457632e-05,0.0003,5.18334,0.009697085857391357,1919.4841125011444,200000,,,,,,,,,,,,,,,,,,,,,,
0.0026146565,0.0,0.9609177,0.4637448,100.0,1.0,20,10.0,0.34351236,-2.2693777,-84.34731,-101.80574,1.2408918,-1.2076479,75.78197,0.0,0.44562057,0.44562057,9.42168e-05,0.0003,4.802333,0.024427156639099123,2041.620099067688,205000,,,,,,,,,,,,,,,,,,,,,,
0.0010959414,0.0,1.0267731,0.46612325,100.0,1.0,20,10.0,0.33976573,0.331652,-78.07947,-100.1014,1.6997947,-1.5600631,85.57944,0.0,0.47860286,0.47860286,9.384654e-05,0.0003,5.12689,0.008723454523086548,2085.23757648468,210000,,,,,,,,,,,,,,,,,,,,,,
0.002652979,0.0,1.0482434,0.46566924,100.0,1.0,20,10.0,0.2586785,0.054598838,-80.329544,-100.1504,1.627981,-1.4559773,79.22789,0.0,0.48813474,0.48813474,9.346567e-05,0.0003,5.142679,0.008898134565353393,2129.7284655570984,215000,,,,,,,,,,,,,,,,,,,,,,
0.006881533,0.0,1.0358102,0.46509606,100.0,1.0,20,10.0,0.34406728,-3.8004444,-82.32115,-100.02069,1.3466192,-1.458095,86.40523,0.0,0.48175123,0.48175123,9.30743e-05,0.0003,5.1684613,0.008790363121032714,2173.680493593216,220000,,,,,,,,,,,,,,,,,,,,,,
0.0028751318,0.0,1.0164258,0.470004,100.0,1.0,20,10.0,0.29183614,0.15306199,-81.3732,-99.875885,1.3180714,-1.4609145,81.77712,0.0,0.47772422,0.47772422,9.267249e-05,0.0003,5.0719533,0.00866588897705078,2217.0101606845856,225000,,,,,,,,,,,,,,,,,,,,,,
0.0018433775,0.0,1.0330278,0.46593904,100.0,1.0,20,10.0,0.23821378,0.06508705,-82.60113,-99.53851,1.1585294,-1.4655672,81.98967,0.0,0.48132795,0.48132795,9.2260394e-05,0.0003,5.0533366,0.008910810804367066,2261.564411878586,230000,,,,,,,,,,,,,,,,,,,,,,
0.0011371765,0.0,0.92069846,0.4627752,100.0,1.0,20,10.0,0.32000333,0.11556105,-81.25603,-99.817116,1.8238437,-1.583643,81.307304,0.0,0.42607644,0.42607644,9.183811e-05,0.0003,4.581905,0.00873257293701172,2305.2274780273438,235000,,,,,,,,,,,,,,,,,,,,,,
0.0010443802,0.0,1.0337672,0.4678126,100.0,1.0,20,10.0,0.3158356,0.09893967,-80.57775,-99.79265,1.498362,-1.2278363,80.58108,0.0,0.48360932,0.48360932,9.1405775e-05,0.0003,5.152973,0.008480137157440186,2347.628363132477,240000,,,,,,,,,,,,,,,,,,,,,,
0.002139538,0.0,1.0532659,0.46468267,100.0,1.0,20,10.0,0.39047134,0.12950173,-81.38156,-100.11598,1.3695066,-1.4594299,63.717617,0.0,0.48943442,0.48943442,9.0963455e-05,0.0003,5.2869554,0.008820528697967529,2391.731206178665,245000,,,,,,,,,,,,,,,,,,,,,,
0.003940627,0.0,0.95232767,0.46270117,100.0,1.0,20,10.0,0.3207235,0.13316067,-81.864,-99.8394,1.0616051,-0.9323616,69.37424,0.0,0.44064316,0.44064316,9.051133e-05,0.0003,4.731096,0.008672961711883545,2435.0962080955505,250000,,,,,,,,,,,,,,,,,,,,,,
0.0014521137,0.0,1.0868187,0.45928803,100.0,1.0,20,10.0,0.2914903,0.35466427,-79.59707,-100.23363,1.2734716,-1.9906055,83.858185,0.0,0.4991628,0.4991628,9.004948e-05,0.0003,5.28457,0.008154430532455445,2475.8685007095337,255000,,,,,,,,,,,,,,,,,,,,,,
0.0032343804,0.0,0.93485975,0.45767474,100.0,1.0,20,10.0,0.22642328,-0.39292616,-82.44051,-100.54238,2.1195083,-1.8621016,69.707504,0.0,0.42786166,0.42786166,8.9578054e-05,0.0003,4.508274,0.008653760290145874,2519.13746714592,260000,,,,,,,,,,,,,,,,,,,,,,
0.0035363305,0.0,1.0544846,0.45022473,100.0,1.0,20,10.0,0.3049634,0.17166871,-79.72606,-100.29876,1.3495303,-1.7157198,70.804184,0.0,0.47475505,0.47475505,8.909717e-05,0.0003,5.0560503,0.00843863320350647,2561.3308312892914,265000,,,,,,,,,,,,,,,,,,,,,,
0.0014539721,0.0,1.1658995,0.44725353,100.0,1.0,20,10.0,0.28453645,-0.17068815,-79.97232,-100.63185,1.3887937,-1.4964411,83.77614,0.0,0.52145267,0.52145267,8.860696e-05,0.0003,5.500517,0.008270884895324708,2602.685455083847,270000,,,,,,,,,,,,,,,,,,,,,,
0.0031689103,0.0,0.90029246,0.44997722,100.0,1.0,20,10.0,0.3558745,0.062148347,-80.92764,-99.93043,1.1132903,-1.1666347,75.86688,0.0,0.40511107,0.40511107,8.810758e-05,0.0003,4.4101543,0.008428052759170532,2644.825907230377,275000,,,,,,,,,,,,,,,,,,,,,,
0.0054736836,0.0,1.0658431,0.44317922,100.0,1.0,20,10.0,0.23852858,0.09350386,-80.99332,-100.081825,2.2073417,-1.7426882,75.98511,0.0,0.47235954,0.47235954,8.759914e-05,0.0003,4.967598,0.008734013986587524,2688.4961438179016,280000,,,,,,,,,,,,,,,,,,,,,,
0.00199905,0.0,0.9341602,0.4465396,100.0,1.0,20,10.0,0.19189745,0.08724089,-80.26427,-100.77241,1.1698229,-1.646944,62.6765,0.0,0.4171395,0.4171395,8.708179e-05,0.0003,4.365291,0.008324106168746948,2730.1168229579926,285000,,,,,,,,,,,,,,,,,,,,,,
0.0037643102,0.0,0.9404525,0.44055033,100.0,1.0,20,10.0,0.2775531,0.15963978,-81.03129,-99.70566,1.4717607,-1.1878115,63.202583,0.0,0.41431668,0.41431668,8.655565e-05,0.0003,4.4244843,0.008511647939682006,2772.6752593517303,290000,,,,,,,,,,,,,,,,,,,,,,
0.0049581677,0.0,0.995506,0.44116965,100.0,1.0,20,10.0,0.22693902,0.3131029,-78.58797,-99.703766,1.5945563,-1.161369,68.845825,0.0,0.43918702,0.43918702,8.602091e-05,0.0003,4.6237674,0.00824038462638855,2813.87735915184,295000,,,,,,,,,,,,,,,,,,,,,,
0.003163009,0.0,0.9669035,0.4398013,100.0,1.0,20,10.0,0.21854639,0.18217197,-80.22245,-99.9077,1.3274575,-1.2921776,68.96857,0.0,0.4252454,0.4252454,8.547767e-05,0.0003,4.474163,0.008130548858642579,2854.5302727222443,300000,,,,,,,,,,,,,,,,,,,,,,
0.0021708563,0.0,0.995545,0.44045368,100.0,1.0,20,10.0,0.3101186,0.16370635,-81.89923,-100.84506,1.3679973,-0.90924937,62.4594,0.0,0.43849143,0.43849143,8.49261e-05,0.0003,4.6972036,0.02385325207710266,2973.796818256378,305000,,,,,,,,,,,,,,,,,,,,,,
0.002177028,0.0,0.9280348,0.4392209,100.0,1.0,20,10.0,0.2784776,-0.021239325,-81.21678,-99.764915,1.5258003,-1.2346896,60.926826,0.0,0.40761226,0.40761226,8.436636e-05,0.0003,4.356777,0.009078620672225953,3019.1901710033417,310000,,,,,,,,,,,,,,,,,,,,,,
0.00039688923,0.0,1.0256943,0.43332013,100.0,1.0,20,10.0,0.28038508,-0.057630762,-80.1971,-99.910095,0.98004335,-1.3172027,62.86485,0.0,0.44445395,0.44445395,8.3798586e-05,0.0003,4.7253213,0.009112449169158935,3064.7526807785034,315000,,,,,,,,,,,,,,,,,,,,,,
0.00067263877,0.0,1.0767919,0.42972788,100.0,1.0,20,10.0,0.3703155,0.23495992,-79.90703,-99.998695,1.2462105,-1.279,72.27114,0.0,0.4627275,0.4627275,8.322294e-05,0.0003,4.9982634,0.009237654924392701,3110.941213130951,320000,,,,,,,,,,,,,,,,,,,,,,
0.0034545474,0.0,1.012024,0.42064938,100.0,1.0,20,10.0,0.22479182,-0.011632293,-81.25734,-99.87371,2.0597818,-1.6164343,71.21854,0.0,0.42570728,0.42570728,8.263957e-05,0.0003,4.485319,0.00924153332710266,3157.14914560318,325000,,,,,,,,,,,,,,,,,,,,,,
0.0011959348,0.0,1.1118902,0.42384225,100.0,1.0,20,10.0,0.51365644,0.23698243,-81.98285,-100.39231,8.35584,-6.3643937,188.02597,0.0,0.47126603,0.47126603,8.2048646e-05,0.0003,5.227513,0.009273648405075073,3203.5176429748535,330000,,,,,,,,,,,,,,,,,,,,,,
0.00541024,0.0,0.9975387,0.42860445,100.0,1.0,20,10.0,0.23741025,1.2596886,-83.03375,-101.208206,2.6525865,-2.027147,73.68808,0.0,0.42754954,0.42754954,8.1450344e-05,0.0003,4.518316,0.009332011938095092,3250.177994251251,335000,,,,,,,,,,,,,,,,,,,,,,
0.003967587,0.0,0.898724,0.42936954,100.0,1.0,20,10.0,0.30876416,0.17916815,-78.124664,-100.10457,2.190214,-1.6666489,73.93371,0.0,0.3858847,0.3858847,8.0844795e-05,0.0003,4.171579,0.00954886293411255,3297.9225521087646,340000,,,,,,,,,,,,,,,,,,,,,,
0.004071975,0.0,0.93031937,0.42572433,100.0,1.0,20,10.0,0.25913098,-0.008979261,-79.891235,-100.03722,1.138652,-1.6638186,74.88102,0.0,0.3960596,0.3960596,8.0232174e-05,0.0003,4.223799,0.00920346555709839,3343.940106153488,345000,,,,,,,,,,,,,,,,,,,,,,
0.0019726886,0.0,0.91406965,0.42724916,100.0,1.0,20,10.0,0.29903126,-0.3970188,-78.350204,-100.949814,1.6111943,-1.0353559,61.19757,0.0,0.39053547,0.39053547,7.961267e-05,0.0003,4.206359,0.009427382516860962,3391.077278137207,350000,,,,,,,,,,,,,,,,,,,,,,
0.0010095534,0.0,0.9912655,0.42845073,100.0,1.0,20,10.0,0.20202877,0.09026326,-82.73073,-100.0602,1.3015733,-1.4357198,62.276,0.0,0.42470843,0.42470843,7.898643e-05,0.0003,4.4501224,0.009478515291213989,3438.47012090683,355000,,,,,,,,,,,,,,,,,,,,,,
0.0022608035,0.0,1.0130115,0.4322942,100.0,1.0,20,10.0,0.1722265,0.14358869,-82.98654,-99.872696,2.0619614,-2.871041,72.9077,0.0,0.43791896,0.43791896,7.835362e-05,0.0003,4.5536766,0.009146582555770874,3484.2033064365387,360000,,,,,,,,,,,,,,,,,,,,,,
0.0016045254,0.0,0.9482759,0.43422174,100.0,1.0,20,10.0,0.2366035,0.1985495,-81.01298,-99.92782,0.9150981,-1.367787,62.677094,0.0,0.411762,0.411762,7.7714445e-05,0.0003,4.355828,0.009503814649581908,3531.722648382187,365000,,,,,,,,,,,,,,,,,,,,,,
0.0035738219,0.0,0.9641958,0.43348178,100.0,1.0,20,10.0,0.23464715,-0.29793364,-82.609825,-99.6831,1.0757854,-1.3065354,60.906742,0.0,0.41796133,0.41796133,7.706907e-05,0.0003,4.4178343,0.009256429004669189,3578.0050678253174,370000,,,,,,,,,,,,,,,,,,,,,,
0.0020058108,0.0,1.0166346,0.4263483,100.0,1.0,20,10.0,0.18847333,0.35364306,-80.24289,-99.53413,1.6663526,-1.4235135,67.36684,0.0,0.4334404,0.4334404,7.641764e-05,0.0003,4.5248833,0.009400498247146607,3625.0078053474426,375000,,,,,,,,,,,,,,,,,,,,,,
0.008681103,0.0,1.0215206,0.42243567,100.0,1.0,20,10.0,0.35748866,0.24234585,-78.00196,-100.14878,1.5602549,-1.2535468,66.145096,0.0,0.43152672,0.43152672,7.5760356e-05,0.0003,4.681437,0.009053438138961792,3670.2752652168274,380000,,,,,,,,,,,,,,,,,,,,,,
0.0038257942,0.0,1.0301771,0.42286333,100.0,1.0,20,10.0,0.23012081,0.12976702,-79.00046,-99.754036,1.8122767,-2.0418766,67.30114,0.0,0.43562412,0.43562412,7.50974e-05,0.0003,4.590188,0.008900053882598877,3714.7757799625397,385000,,,,,,,,,,,,,,,,,,,,,,
0.0022712895,0.0,1.0480591,0.42230842,100.0,1.0,20,10.0,0.22332312,-0.11618963,-80.116165,-99.67186,1.2469238,-1.5349112,66.10217,0.0,0.44260418,0.44260418,7.442894e-05,0.0003,4.651636,0.009104886627197266,3760.3004739284515,390000,,,,,,,,,,,,,,,,,,,,,,
0.0015228583,0.0,0.9143928,0.420283,100.0,1.0,20,10.0,0.19660193,0.094617516,-80.05911,-100.05653,1.0686884,-1.1615571,60.794525,0.0,0.38430375,0.38430375,7.375519e-05,0.0003,4.0411625,0.00919193148612976,3806.260398864746,395000,,,,,,,,,,,,,,,,,,,,,,
0.0033705377,0.0,0.99045247,0.41913214,100.0,1.0,20,10.0,0.2990112,0.18333955,-80.71474,-99.66082,1.3140235,-1.3795092,65.40042,0.0,0.41513047,0.41513047,7.30763e-05,0.0003,4.453686,0.009361257362365722,3853.0669407844543,400000,,,,,,,,,,,,,,,,,,,,,,
0.0039454494,0.0,0.97451663,0.42070076,100.0,1.0,20,10.0,0.25996423,0.14310722,-80.6052,-99.62128,1.7182249,-1.228732,68.1021,0.0,0.40997988,0.40997988,7.239246e-05,0.0003,4.3637085,0.02311996307373047,3968.666902065277,405000,,,,,,,,,,,,,,,,,,,,,,
0.0014995888,0.0,0.9666561,0.4186491,100.0,1.0,20,10.0,0.2624811,0.27179867,-79.470184,-99.44389,1.4410832,-1.674871,66.8084,0.0,0.40468973,0.40468973,7.170388e-05,0.0003,4.3108783,0.009047210645675659,4013.9031479358673,410000,,,,,,,,,,,,,,,,,,,,,,
