training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
73.13782,0.015722113,0.24931061,-73.12209,73.12209,1.0929259,0.483241,500.0,5.0,20,50.0,0.8155935,-4.657759,-73.10196,-98.028206,14.503737,-13.816092,404.2305,0.06690585,0.5281466,0.5281466,9.7314376e-05,0.0003,100.36074,0.0037315336227416993,773.0459270477295,155000,,,,,,
74.833206,0.0027170226,0.21318999,-74.83049,74.83049,0.8306106,0.48961613,500.0,5.0,20,50.0,0.5747873,0.9743941,-74.77426,-98.43085,9.152943,-8.429549,349.44992,0.046343196,0.40668035,0.40668035,9.7055396e-05,0.0003,95.74201,0.0037399736404418946,791.7458007335663,160000,,,,,,
75.37145,0.0051992973,0.24685794,-75.36626,75.36626,0.95514303,0.48653266,500.0,5.0,20,50.0,0.749369,-5.0457945,-75.317825,-98.33107,8.107801,-9.490419,369.61365,0.053807292,0.46470827,0.46470827,9.6784934e-05,0.0003,99.35623,0.0036594924449920656,810.043267250061,165000,,,,,,
77.23432,0.01047476,0.24660242,-77.22385,77.22385,1.150072,0.48014995,500.0,5.0,20,50.0,0.5883375,-10.35508,-77.20231,-98.48251,7.9119253,-11.4745655,334.99542,0.041480176,0.55220705,0.55220705,9.6503034e-05,0.0003,105.433014,0.0037111993312835692,828.5992684364319,170000,,,,,,
74.800446,0.0051293382,0.2330487,-74.79532,74.79532,1.0462885,0.48390007,500.0,5.0,20,50.0,0.43647438,0.17265593,-74.79431,-98.06979,7.250731,-13.46437,401.81216,0.05875882,0.5062991,0.5062991,9.62098e-05,0.0003,100.55188,0.0037082948684692384,847.1407468318939,175000,,,,,,
75.20966,0.007946532,0.23743245,-75.20171,75.20171,0.9322587,0.47869906,500.0,5.0,20,50.0,0.39641726,0.5432825,-75.2674,-98.25263,8.534055,-9.756192,363.36145,0.05636943,0.44627136,0.44627136,9.59053e-05,0.0003,97.91965,0.004176205158233643,868.0217771530151,180000,,,,,,
77.21267,0.0063540083,0.23860848,-77.206314,77.206314,1.0257217,0.4738419,500.0,5.0,20,50.0,0.46096238,-8.399426,-77.237946,-98.2319,7.0131025,-7.621418,322.14032,0.05595704,0.4860299,0.4860299,9.558961e-05,0.0003,101.97513,0.0037257562160491944,886.6505651473999,185000,,,,,,
73.70429,0.0054852767,0.21024837,-73.69881,73.69881,0.90916204,0.4718949,500.0,5.0,20,50.0,0.36494377,-26.08424,-73.68934,-98.307846,6.7032523,-10.72033,318.05573,0.055913966,0.4290289,0.4290289,9.526282e-05,0.0003,95.52068,0.0037611419677734373,905.4562811851501,190000,,,,,,
75.23673,0.0047349874,0.27171093,-75.231995,75.231995,0.9666317,0.46332684,500.0,5.0,20,50.0,0.6056841,0.0573937,-75.26082,-97.881615,11.850757,-11.473988,440.15887,0.065606356,0.44786638,0.44786638,9.4925024e-05,0.0003,98.23573,0.003647574281692505,923.6941564083099,195000,,,,,,
73.7186,0.009384263,0.23502052,-73.70921,73.70921,0.96220785,0.46171314,500.0,5.0,20,50.0,0.38992125,-6.5310936,-73.708115,-98.02149,11.913693,-9.510564,345.5669,0.04755379,0.444264,0.444264,9.457632e-05,0.0003,96.32172,0.003709923267364502,942.2437767982483,200000,,,,,,
