training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
0.10818009,0.0,0.3877815,-0.10818009,0.10818009,1.0,0.0,3000.0,30.0,0,300.0,123.269196,2.7377276,0.11762454,-3.5874968,421.79285,-380.36395,8446.048,0.07599237,0.8313438,0.8313438,0.0,0.0003,372.78052,0.009192096328735352,45.960485219955444,0,,,,,,,
-135.37555,0.023340333,0.08422941,135.3989,-135.3989,23979562.0,0.0,3000.0,30.0,2,300.0,23.879787,691.15436,134.79495,-5.9669514,171.02184,-170.83168,6014.843,0.0154055385,0.23979563,0.23979563,1e-05,0.0003,-39.557068,0.009510375213623046,93.51236844062805,5000,,,,,,,
-932.76746,0.02387834,0.13080174,932.7913,-932.7913,47425900.0,0.0,3000.0,30.0,4,300.0,374.22662,1207.1177,926.02625,721.2292,331.66888,-266.7623,13832.547,0.012093477,0.47425902,0.47425902,2e-05,0.0003,-416.26312,0.0037493524074554445,112.25913834571838,10000,,,,,,,
-1345.9476,0.010808162,0.06527267,1345.9585,-1345.9585,20213114.0,0.0,3000.0,30.0,7,300.0,134.06638,1613.0901,1345.0173,1001.03564,233.3182,-272.6015,5871.544,0.012125495,0.20213114,0.20213114,3e-05,0.0003,-1151.242,0.0037567964076995848,131.0431251525879,15000,,,,,,,
-1743.4156,0.05276947,0.4524114,1743.4684,-1743.4684,57081304.0,0.0,3000.0,30.0,9,300.0,23.45897,1949.2319,1716.3512,1393.0247,199.00574,-158.09218,5034.195,0.026479684,0.57081306,0.57081306,4e-05,0.0003,-1548.7128,0.003682188367843628,149.45407128334045,20000,,,,,,,
-2013.4443,0.04616846,0.51067007,2013.4905,-2013.4905,3.8713758,0.117535025,3000.0,30.0,12,300.0,98.6941,2213.0696,1982.1973,1695.3575,226.23668,-205.73938,7390.5615,0.027695645,0.45502225,0.45502225,5e-05,0.0003,-1778.2435,0.003770422601699829,168.3061888217926,25000,,,,,,,
-2168.4636,0.014203327,0.06427422,2168.4778,-2168.4778,1.2730383,0.24177036,3000.0,30.0,14,300.0,16.730362,2420.8308,2165.1963,1644.517,146.62672,-105.1118,2172.1904,0.011475351,0.30778295,0.30778295,6e-05,0.0003,-2059.3982,0.0037319535732269287,186.96596097946167,30000,,,,,,,
-2371.8345,0.11472608,0.65167594,2371.9492,-2371.9492,1.7340304,0.39205468,3000.0,30.0,17,300.0,240.40808,2596.0242,2337.8699,2005.2429,457.29965,-550.42535,18454.89,0.05540794,0.6798347,0.6798347,6.9999995e-05,0.0003,-1927.4758,0.003747641611099243,205.7041733264923,35000,,,,,,,
-2497.6675,0.05048572,0.37802574,2497.718,-2497.718,1.7183666,0.4205212,3000.0,30.0,19,300.0,35.51979,2730.2505,2471.8386,2167.7332,140.62363,-38.92801,5549.6064,0.025845831,0.7226096,0.7226096,8e-05,0.0003,-2245.3647,0.00368077187538147,224.1080367565155,40000,,,,,,,
-2626.8726,0.034476895,0.22309908,2626.907,-2626.907,0.8768459,0.46784806,3000.0,30.0,20,300.0,87.08943,2841.929,2609.1895,2345.5737,84.78343,-304.89868,8292.879,0.026151031,0.41023064,0.41023064,8.9999994e-05,0.0003,-2416.714,0.0037481321811676026,242.84870553016663,45000,,,,,,,
-2738.9878,0.06700682,0.58164585,2739.0547,-2739.0547,0.96752423,0.48507833,3000.0,30.0,20,300.0,63.168854,2930.2297,2705.8452,2455.966,31.069637,-273.6133,5149.1514,0.027816042,0.46932504,0.46932504,1e-04,0.0003,-2535.0212,0.003734160327911377,261.5195116996765,50000,,,,,,,
-2768.026,0.0106529705,0.04365085,2768.0366,-2768.0366,0.43273965,0.48400402,3000.0,30.0,20,300.0,794.10156,3000.8914,2767.4097,2361.8826,1207.2146,-179.68062,17451.281,0.008162089,0.20944774,0.20944774,9.999385e-05,0.0003,-1911.09,0.0037445285320281984,280.24215841293335,55000,,,,,,,
-2819.442,0.06420265,0.46437368,2819.506,-2819.506,0.8830428,0.48959047,3000.0,30.0,20,300.0,30.09792,3054.1948,2786.5928,2419.6917,61.72892,-36.26803,2565.6023,0.025221417,0.43232936,0.43232936,9.99754e-05,0.0003,-2659.6453,0.0036917988300323485,298.7011568546295,60000,,,,,,,
-2877.836,0.0755751,0.516391,2877.9116,-2877.9116,0.72843933,0.46658602,3000.0,30.0,20,300.0,53.879707,3100.9153,2848.062,2525.9731,199.18239,-36.414635,4931.1616,0.03608148,0.3398796,0.3398796,9.994465e-05,0.0003,-2721.9924,0.003737188816070557,317.3871054649353,65000,,,,,,,
-2733.02,0.01948648,0.085312225,2733.0396,-2733.0396,0.82633287,0.45295388,3000.0,30.0,20,300.0,155.63203,3124.2566,2729.1572,2383.063,226.7616,-34.127853,5348.626,0.014929609,0.37429067,0.37429067,9.990162e-05,0.0003,-2465.1008,0.0037543650150299074,336.1589345932007,70000,,,,,,,
-2926.333,0.056099765,0.5094584,2926.3892,-2926.3892,0.6659151,0.49356985,3000.0,30.0,20,300.0,30.038347,3152.2676,2893.5386,2574.6697,25.263067,-113.69771,3088.7156,0.02221369,0.32867563,0.32867563,9.984629e-05,0.0003,-2797.692,0.003756813859939575,354.943008184433,75000,,,,,,,
-2907.95,0.009114556,0.052091695,2907.959,-2907.959,0.6769989,0.47592774,3000.0,30.0,20,300.0,22.912716,3183.958,2904.7017,2556.0352,20.24362,-28.014801,1617.8037,0.0103693865,0.32220256,0.32220256,9.977873e-05,0.0003,-2788.3765,0.003680198860168457,373.3440067768097,80000,,,,,,,
-2967.6729,0.047211558,0.37987128,2967.72,-2967.72,0.83877695,0.4730056,3000.0,30.0,20,300.0,106.77246,3202.1982,2941.4338,2542.2422,287.88873,-46.5882,6564.0557,0.022504756,0.39674616,0.39674616,9.969891e-05,0.0003,-2741.8765,0.0037597089767456055,392.14255595207214,85000,,,,,,,
-2957.7708,0.0074898126,0.04300704,2957.7783,-2957.7783,0.38201708,0.448203,3000.0,30.0,20,300.0,680.8538,3213.624,2957.1113,2617.3538,846.949,-136.61398,15709.482,0.009420199,0.17122121,0.17122121,9.9606885e-05,0.0003,-2225.5505,0.0037427555084228515,410.85633730888367,90000,,,,,,,
-2979.0667,0.062474,0.5458606,2979.1292,-2979.1292,1.0962119,0.4230999,3000.0,30.0,20,300.0,156.00432,3227.488,2950.4688,2576.0293,57.42517,-285.23135,7812.139,0.047651857,0.46380714,0.46380714,9.950265e-05,0.0003,-2683.9202,0.0037461739540100097,429.5872116088867,95000,,,,,,,
-3011.6995,0.007448538,0.04428115,3011.707,-3011.707,0.4218487,0.42168885,3000.0,30.0,20,300.0,910.90875,3241.2927,3011.4941,2721.1008,819.9594,-115.21117,17363.0,0.008976329,0.1778889,0.1778889,9.938626e-05,0.0003,-2047.4241,0.003686392879486084,448.01918029785156,100000,,,,,,,
-3031.0928,0.083256364,0.5957934,3031.176,-3031.176,1.6318723,0.43505594,3000.0,30.0,20,300.0,115.81038,3245.746,3002.212,2516.5493,155.58365,-240.69682,9896.035,0.050026935,0.70995575,0.70995575,9.9257726e-05,0.0003,-2702.2957,0.007107471132278442,483.5565400123596,105000,,,,,,,
-2999.624,0.043699548,0.49733037,2999.6677,-2999.6677,1.1685396,0.43368584,3000.0,30.0,20,300.0,433.025,3237.6116,2973.622,2698.149,85.857155,-430.33542,11872.226,0.026647506,0.5067791,0.5067791,9.91171e-05,0.0003,-2414.5654,0.003741514015197754,502.26411509513855,110000,,,,,,,
-3058.83,0.04649962,0.44419485,3058.8765,-3058.8765,0.8242197,0.42098877,3000.0,30.0,20,300.0,13.326466,3247.605,3034.1462,2639.1924,50.633965,-41.87667,1990.552,0.02089762,0.34698725,0.34698725,9.896442e-05,0.0003,-2941.4075,0.00380475115776062,521.2878804206848,115000,,,,,,,
-3063.0176,0.0527489,0.5052117,3063.0703,-3063.0703,0.7396259,0.43899775,3000.0,30.0,20,300.0,17.424603,3254.699,3035.379,2667.934,39.7438,-33.571415,2022.5453,0.0289476,0.3246941,0.3246941,9.8799705e-05,0.0003,-2948.1848,0.0036962291717529297,539.7690312862396,120000,,,,,,,
-3045.4495,0.059245296,0.5399105,3045.5088,-3045.5088,1.0044714,0.44719505,3000.0,30.0,20,300.0,32.662758,3256.53,3017.4966,2586.4624,62.2918,-49.439568,2822.102,0.028873831,0.44919464,0.44919464,9.8623015e-05,0.0003,-2878.0283,0.003742427635192871,558.481173992157,125000,,,,,,,
