training/actor/bound_loss,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,training/actor/any_oob,training/actor/coordinate_oob,training/actor/jacobian,training/actor/loss,training/actor/max_clip,training/actor/mean_clip,training/actor/q,training/actor/transport,training/control/adjoint_clip_fraction,training/control/adjoint_norm,training/control/applied_adjoint_norm,training/control/eta,training/control/gate,training/control/relative_critic_disagreement,training/teacher/endpoint_variance,training/teacher/q,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
0.0,0.0,1.0,0.0,100000.0,1000.0,0,10000.0,1331.9609,3.482921,0.36281973,-2.722242,28572.648,-28439.326,480586.97,0.0,1.3576391,1.3576391,0.0,0.0003,14908.352,0.01006152229309082,50.30799341201782,0,,,,,,,,,,,,,,,,,,,,,,,
0.022920337,0.0,20294696.0,0.0,100000.0,1000.0,2,10000.0,614.59827,1000.06067,490.1973,-2.8101246,7305.748,-8793.347,434509.62,0.0,0.20294696,0.20294696,1e-05,0.0003,2644.0908,0.011245351600646972,106.53492164611816,5000,,,,,,,,,,,,,,,,,,,,,,,
0.0116237905,0.0,16137870.0,0.0,100000.0,1000.0,4,10000.0,3267.7935,2062.76,1063.2534,-9.21791,20945.418,-15453.661,534509.4,0.0,0.1613787,0.1613787,2e-05,0.0003,4881.5923,0.00761750717163086,144.62262892723083,10000,,,,,,,,,,,,,,,,,,,,,,,
0.011319295,0.0,12543613.0,0.0,100000.0,1000.0,7,10000.0,2435.9487,3045.2505,1597.7861,-28.949034,12698.188,-13782.54,327815.5,0.0,0.12543613,0.12543613,3e-05,0.0003,3690.3213,0.008518566036224366,187.21565294265747,15000,,,,,,,,,,,,,,,,,,,,,,,
0.013536866,0.0,9955490.0,0.0,100000.0,1000.0,9,10000.0,2689.13,3868.1243,1992.5302,-56.017166,10720.411,-13489.042,365094.75,0.0,0.0995549,0.0995549,4e-05,0.0003,3684.6924,0.008662877655029298,230.5302164554596,20000,,,,,,,,,,,,,,,,,,,,,,,
0.013196357,0.0,1.2548541,0.089023784,100000.0,1000.0,12,10000.0,6369.062,4529.193,2542.1328,-101.91328,13449.28,-11173.022,451180.7,0.0,0.11171186,0.11171186,5e-05,0.0003,7486.194,0.008235292768478394,271.7068667411804,25000,,,,,,,,,,,,,,,,,,,,,,,
0.0144442795,0.0,0.79598486,0.11912168,100000.0,1000.0,14,10000.0,8026.257,5053.3643,2840.9995,-155.37807,11682.465,-13745.964,441243.62,0.0,0.094819054,0.094819054,6e-05,0.0003,8974.462,0.0079972421169281,311.6932499408722,30000,,,,,,,,,,,,,,,,,,,,,,,
0.010316163,0.0,0.6665749,0.13443184,100000.0,1000.0,17,10000.0,18299.586,5467.1074,3052.8838,-228.22507,26620.918,-31691.62,933802.3,0.0,0.089608885,0.089608885,6.9999995e-05,0.0003,19195.684,0.008082271528244018,352.10476636886597,35000,,,,,,,,,,,,,,,,,,,,,,,
0.0096154995,0.0,0.68564516,0.1396269,100000.0,1000.0,19,10000.0,5851.1934,5800.78,3402.343,-319.9301,7006.1436,-7655.602,376929.7,0.0,0.095734514,0.095734514,8e-05,0.0003,6808.5483,0.008111455631256103,392.66222763061523,40000,,,,,,,,,,,,,,,,,,,,,,,
0.014237484,0.0,0.76406974,0.11451165,100000.0,1000.0,20,10000.0,13373.395,6071.323,3284.1846,-446.213,7654.3003,-12407.916,492917.0,0.0,0.08749488,0.08749488,8.9999994e-05,0.0003,14248.358,0.008046554708480836,432.8951723575592,45000,,,,,,,,,,,,,,,,,,,,,,,
0.009182579,0.0,0.9794391,0.1016259,100000.0,1000.0,20,10000.0,6140.5586,6312.018,3382.2524,-551.3768,7914.2993,-10169.263,372339.53,0.0,0.099536374,0.099536374,1e-04,0.0003,7135.9316,0.008218785619735719,473.98927450180054,50000,,,,,,,,,,,,,,,,,,,,,,,
0.007167989,0.0,0.7878281,0.092359595,100000.0,1000.0,20,10000.0,6980.609,6549.8877,3386.361,-676.959,5233.864,-3752.943,331052.06,0.0,0.07276348,0.07276348,9.999385e-05,0.0003,7708.251,0.00808727731704712,514.4258036613464,55000,,,,,,,,,,,,,,,,,,,,,,,
0.008393514,0.0,0.6297219,0.086394876,100000.0,1000.0,20,10000.0,13997.848,6749.818,3632.531,-812.89764,18695.008,-16657.924,648499.06,0.0,0.054404743,0.054404743,9.99754e-05,0.0003,14541.904,0.008194164896011352,555.3968095779419,60000,,,,,,,,,,,,,,,,,,,,,,,
0.007897785,0.0,0.80721694,0.079978324,100000.0,1000.0,20,10000.0,8467.389,6931.1216,3970.7578,-915.17786,12345.325,-11050.478,491397.38,0.0,0.06455986,0.06455986,9.994465e-05,0.0003,9112.995,0.00817351598739624,596.2645673751831,65000,,,,,,,,,,,,,,,,,,,,,,,
0.007854881,0.0,0.6292917,0.077383965,100000.0,1000.0,20,10000.0,7029.481,7131.833,3646.232,-1035.5157,14775.969,-16846.104,466761.3,0.0,0.048697088,0.048697088,9.990162e-05,0.0003,7516.4595,0.008083425092697143,636.6818175315857,70000,,,,,,,,,,,,,,,,,,,,,,,
0.0070519242,0.0,0.9012449,0.072498314,100000.0,1000.0,20,10000.0,5260.3486,7277.29,3572.6187,-1128.6206,5572.4614,-7494.1797,305388.3,0.0,0.06533874,0.06533874,9.984629e-05,0.0003,5913.7427,0.008134043788909912,677.3522000312805,75000,,,,,,,,,,,,,,,,,,,,,,,
0.008638809,0.0,0.77220553,0.068810634,100000.0,1000.0,20,10000.0,10606.694,7390.9688,3729.8652,-1259.9152,21419.434,-19213.332,853799.5,0.0,0.053135954,0.053135954,9.977873e-05,0.0003,11138.0625,0.00818608102798462,718.282772064209,80000,,,,,,,,,,,,,,,,,,,,,,,
0.007188699,0.0,0.84830135,0.06641507,100000.0,1000.0,20,10000.0,21657.371,7443.3335,3930.0205,-1250.7421,47456.85,-51038.863,1600696.0,0.0,0.056339998,0.056339998,9.969891e-05,0.0003,22220.78,0.008097256374359131,758.7692074775696,85000,,,,,,,,,,,,,,,,,,,,,,,
0.006940098,0.0,0.671551,0.065243006,100000.0,1000.0,20,10000.0,7608.237,7463.3994,3706.479,-1462.8607,7071.5645,-6997.994,382989.9,0.0,0.043814003,0.043814003,9.9606885e-05,0.0003,8046.384,0.008178859853744508,799.6636598110199,90000,,,,,,,,,,,,,,,,,,,,,,,
0.0069597564,0.0,0.8663249,0.057816565,100000.0,1000.0,20,10000.0,11755.016,7505.5225,3741.3003,-1474.8875,13151.477,-14549.771,494183.03,0.0,0.05008793,0.05008793,9.950265e-05,0.0003,12255.901,0.008169738483428956,840.5124950408936,95000,,,,,,,,,,,,,,,,,,,,,,,
