training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
0.28470463,0.0,0.43014118,-0.28470463,0.28470463,1.0,0.0,110000.0,1100.0,0,11000.0,303.8855,3.1194437,-0.40330333,-3.7581298,18999.709,-16339.845,384716.66,0.08416908,0.9195273,0.9195273,0.0,0.0003,10418.97,0.0068677553176879885,34.33878040313721,0,,,,,,,
-99.69636,0.031549864,0.0957033,99.727905,-99.727905,24801830.0,0.0,110000.0,1100.0,2,11000.0,80.56036,1113.6368,99.71938,-36.889034,7682.7246,-5245.5312,137850.61,0.017232217,0.2480183,0.2480183,1e-05,0.0003,2709.0652,0.009076306629180908,79.72031760215759,5000,,,,,,,
-197.55203,0.0183324,0.05042452,197.57036,-197.57036,16663367.0,0.0,110000.0,1100.0,4,11000.0,80.330284,2642.0403,197.40976,-65.27937,9649.76,-9053.207,166258.75,0.008129546,0.16663367,0.16663367,2e-05,0.0003,1715.7485,0.003693943500518799,98.19003891944885,10000,,,,,,,
-273.79352,0.009712255,0.037904147,273.80322,-273.80322,16299820.0,0.0,110000.0,1100.0,7,11000.0,179.37326,4051.197,273.9088,-98.949066,7110.9395,-12406.83,120538.17,0.006193692,0.1629982,0.1629982,3e-05,0.0003,1698.5599,0.003692739677429199,116.65374088287354,15000,,,,,,,
-349.3012,0.008135593,0.030880444,349.30936,-349.30936,12170424.0,0.0,110000.0,1100.0,9,11000.0,164.70563,5260.729,348.90186,-170.2794,5981.4883,-5625.114,85585.914,0.0056993323,0.121704236,0.121704236,4e-05,0.0003,1154.151,0.0036466129302978514,134.88680934906006,20000,,,,,,,
-488.34094,0.009519437,0.034499727,488.35046,-488.35046,1.8158064,0.08481938,110000.0,1100.0,12,11000.0,155.70929,6251.1333,487.85245,-178.25916,4665.6235,-7916.4946,74563.69,0.0038897179,0.15401557,0.15401557,5e-05,0.0003,1361.5396,0.003727724885940552,153.52544116973877,25000,,,,,,,
-715.4566,0.008606279,0.036232706,715.4652,-715.4652,1.244066,0.11547314,110000.0,1100.0,14,11000.0,113.03766,7054.8135,714.87164,-214.51184,6320.906,-6802.3423,61755.56,0.00523781,0.14365621,0.14365621,6e-05,0.0003,977.7993,0.003679901170730591,171.9249505996704,30000,,,,,,,
-749.6418,0.0077292277,0.02983354,749.64954,-749.64954,0.98232037,0.14144105,110000.0,1100.0,17,11000.0,110.88652,7712.2334,748.2762,-109.70305,5008.9106,-4976.11,56526.97,0.0056188637,0.13894042,0.13894042,6.9999995e-05,0.0003,889.58936,0.003692131328582764,190.38561391830444,35000,,,,,,,
-659.3625,0.011371659,0.030692762,659.37384,-659.37384,0.6287927,0.15466546,110000.0,1100.0,19,11000.0,78.25745,8247.362,658.3794,-285.29788,4180.932,-3905.7551,48043.805,0.005612003,0.0972525,0.0972525,8e-05,0.0003,488.67255,0.0036331644535064697,208.55144000053406,40000,,,,,,,
-752.553,0.0068243314,0.029854374,752.5598,-752.5598,0.9710809,0.13928728,110000.0,1100.0,20,11000.0,122.42557,8676.055,751.8773,-156.37201,4013.519,-3202.4092,43049.24,0.0044191396,0.13525921,0.13525921,8.9999994e-05,0.0003,857.7239,0.0036905027866363524,227.0039577484131,45000,,,,,,,
-732.0073,0.0021792038,0.024250219,732.0095,-732.0095,0.7176136,0.1316313,110000.0,1100.0,20,11000.0,257.88837,9021.641,725.32996,-64.49572,7048.6436,-6823.4106,65731.234,0.0033798711,0.09446041,0.09446041,1e-04,0.0003,564.9456,0.0036809261322021483,245.4085922241211,50000,,,,,,,
-815.1393,0.003168779,0.03465101,815.14246,-815.14246,1.0463972,0.124759234,110000.0,1100.0,20,11000.0,249.09906,9299.007,813.4858,-12.89642,7007.037,-7628.0083,63762.617,0.003992022,0.13054773,0.13054773,9.999385e-05,0.0003,869.9848,0.0037220961570739747,264.0190770626068,55000,,,,,,,
-1107.0166,0.0097246,0.046129633,1107.0264,-1107.0264,1.2545639,0.140969,110000.0,1100.0,20,11000.0,528.5309,9558.7,1106.4808,-89.82558,10181.061,-8505.742,90499.305,0.00590192,0.17685461,0.17685461,9.99754e-05,0.0003,1366.915,0.003650077962875366,282.26947116851807,60000,,,,,,,
-1167.475,0.005768547,0.044662986,1167.4807,-1167.4807,1.1871146,0.14529218,110000.0,1100.0,20,11000.0,377.75226,9749.083,1163.1509,34.837982,3168.492,-5283.2354,73934.31,0.006732336,0.17247847,0.17247847,9.994465e-05,0.0003,1107.5405,0.003679521560668945,300.6670832633972,65000,,,,,,,
-1227.5282,0.008905139,0.035659194,1227.5371,-1227.5371,0.9953789,0.1448558,110000.0,1100.0,20,11000.0,230.32913,9877.046,1226.154,-9.335169,1795.2557,-2348.116,39323.406,0.0047109164,0.1441864,0.1441864,9.990162e-05,0.0003,588.85144,0.003674428129196167,319.0392277240753,70000,,,,,,,
-1203.4707,0.006903263,0.027495308,1203.4777,-1203.4777,0.81407046,0.1445848,110000.0,1100.0,20,11000.0,305.846,9979.692,1201.7927,-316.71454,1659.4476,-1896.8756,43096.785,0.0031275598,0.11770222,0.11770222,9.984629e-05,0.0003,397.0998,0.0036970649242401123,337.52455735206604,75000,,,,,,,
-1473.4915,0.008318792,0.0349877,1473.4998,-1473.4998,0.90486497,0.14928207,110000.0,1100.0,20,11000.0,274.86154,10065.894,1470.9998,-114.15895,2191.454,-1654.6093,33648.445,0.0052836514,0.13508011,0.13508011,9.977873e-05,0.0003,287.25134,0.0036347464084625246,355.6982934474945,80000,,,,,,,
-1427.8785,0.0050653997,0.032351322,1427.8835,-1427.8835,0.7497269,0.15010622,110000.0,1100.0,20,11000.0,810.9232,10129.185,1426.0393,-329.59015,1587.1172,-1718.3632,50526.72,0.005393897,0.112538666,0.112538666,9.969891e-05,0.0003,620.97,0.0036781423568725585,374.08900928497314,85000,,,,,,,
