training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
73.34516,0.008703684,0.34738398,-73.33646,73.33646,0.90828836,0.5864381,100.0,1.0,20,10.0,0.2767042,0.53200734,-73.57329,-99.99491,2.816072,-2.697041,113.573166,0.05457297,0.53265494,0.53265494,9.8021614e-05,0.0003,78.94841,0.0037023926258087157,702.834062576294,140000,,,,,,
73.49797,0.0084639415,0.2695417,-73.48951,73.48951,0.8317051,0.5961346,100.0,1.0,20,10.0,0.21282831,0.36174262,-73.52832,-101.241,1.8039892,-1.570331,82.2945,0.058541536,0.49580818,0.49580818,9.779754e-05,0.0003,78.668884,0.0037027787208557127,721.3479604721069,145000,,,,,,
70.30195,0.006616294,0.2954149,-70.295334,70.295334,0.90538853,0.5867286,100.0,1.0,20,10.0,0.43120646,-3.0786104,-70.46036,-100.12564,1.9637613,-1.405671,99.05528,0.05729395,0.53121734,0.53121734,9.756177e-05,0.0003,76.04533,0.0036496488571166994,739.5962088108063,150000,,,,,,
72.06322,0.0073679625,0.2836213,-72.05585,72.05585,0.9576401,0.542746,100.0,1.0,20,10.0,0.24763097,0.4950096,-72.17158,-100.16179,2.9438875,-2.2121096,94.901794,0.06905829,0.51975536,0.51975536,9.7314376e-05,0.0003,77.5084,0.003704391622543335,758.118171453476,155000,,,,,,
67.06556,0.008384021,0.24047056,-67.057175,67.057175,0.87916356,0.5428135,100.0,1.0,20,10.0,0.41196445,0.1424463,-67.07628,-99.97259,2.2243447,-1.7260903,108.232025,0.068043426,0.47722182,0.47722182,9.7055396e-05,0.0003,72.24974,0.0036995904445648194,776.6161274909973,160000,,,,,,
69.83346,0.0073222537,0.30011228,-69.82613,69.82613,1.1488327,0.5436593,100.0,1.0,20,10.0,0.262119,-5.8293476,-69.91978,-100.0258,2.1862395,-2.0541592,109.583374,0.063621536,0.6245736,0.6245736,9.6784934e-05,0.0003,76.34131,0.00367180495262146,794.9751570224762,165000,,,,,,
69.14776,0.006153864,0.2557822,-69.1416,69.1416,1.0729284,0.54235464,100.0,1.0,20,10.0,0.27340144,0.2950527,-69.15939,-99.965,2.4233615,-2.2801683,87.80719,0.06240752,0.58190775,0.58190775,9.6503034e-05,0.0003,75.240234,0.0037157079219818116,813.5537011623383,170000,,,,,,
72.787926,0.012120851,0.26101825,-72.7758,72.7758,1.2729058,0.54348004,100.0,1.0,20,10.0,0.3418339,-1.4076695,-72.89508,-99.986946,2.535689,-2.214869,100.32324,0.05517835,0.6917989,0.6917989,9.62098e-05,0.0003,80.04775,0.0037202903270721435,832.155157327652,175000,,,,,,
67.515465,0.009837281,0.42399502,-67.50563,67.50563,1.1184374,0.55276716,100.0,1.0,20,10.0,0.31244862,0.28996065,-67.85698,-99.83069,2.109207,-2.0138419,80.990326,0.063729346,0.61823547,0.61823547,9.59053e-05,0.0003,74.01027,0.003656169366836548,850.4360082149506,180000,,,,,,
67.94235,0.0042860173,0.26661626,-67.938065,67.938065,0.9270302,0.55761164,100.0,1.0,20,10.0,0.2780282,0.14958476,-67.988,-99.98547,2.9759874,-2.6502137,81.23488,0.052813083,0.51692283,0.51692283,9.558961e-05,0.0003,73.38961,0.0037052316665649415,868.9621770381927,185000,,,,,,
71.5891,0.005269889,0.2690522,-71.58383,71.58383,0.7798063,0.56053084,100.0,1.0,20,10.0,0.2106995,-0.29447162,-71.5916,-99.860405,1.9316689,-1.9297689,80.0997,0.0666928,0.43710548,0.43710548,9.526282e-05,0.0003,76.17086,0.00371288423538208,887.5266025066376,190000,,,,,,
69.50675,0.0065841256,0.31314436,-69.50017,69.50017,0.94916105,0.5591641,100.0,1.0,20,10.0,0.29743737,0.19380178,-69.69672,-99.8798,3.1222887,-2.2434065,94.924805,0.054336134,0.5307368,0.5307368,9.4925024e-05,0.0003,75.11156,0.0037098099708557128,906.0756561756134,195000,,,,,,
70.80146,0.0066841324,0.26468092,-70.79478,70.79478,0.9552807,0.55987424,100.0,1.0,20,10.0,0.453709,-0.67355275,-70.83168,-100.19363,2.7911987,-2.7281482,119.76047,0.05936992,0.53483707,0.53483707,9.457632e-05,0.0003,76.603546,0.0036408294677734375,924.2798075675964,200000,,,,,,
71.19032,0.0045944713,0.24577759,-71.18573,71.18573,0.9103251,0.56869334,100.0,1.0,20,10.0,0.22736548,-0.33609968,-71.17126,-99.60115,1.751787,-3.2680688,94.53073,0.062812574,0.51769584,0.51769584,9.42168e-05,0.0003,76.59464,0.013197043561935426,990.265029668808,205000,,,,,,
72.54319,0.003398078,0.23771074,-72.539795,72.539795,0.8538544,0.5616247,100.0,1.0,20,10.0,0.26882797,0.38402236,-72.58504,-99.77439,2.7562819,-2.4474666,97.31517,0.03838486,0.47954574,0.47954574,9.384654e-05,0.0003,77.607475,0.003724940872192383,1008.8897380828857,210000,,,,,,
70.169235,0.0068295384,0.27271146,-70.16241,70.16241,0.8826328,0.56565493,100.0,1.0,20,10.0,0.26904437,0.39689294,-70.19519,-99.188835,2.6566265,-2.4508526,87.204865,0.05041267,0.4992656,0.4992656,9.346567e-05,0.0003,75.43093,0.003658080768585205,1027.1801459789276,215000,,,,,,
70.8482,0.001837831,0.23165315,-70.84636,70.84636,0.8712955,0.55733246,100.0,1.0,20,10.0,0.26713753,0.16788374,-70.87916,-99.63723,3.6032615,-2.27421,99.84479,0.059448443,0.48560125,0.48560125,9.30743e-05,0.0003,75.971344,0.003702146530151367,1045.6908829212189,220000,,,,,,
67.21845,0.007929029,0.36036855,-67.210526,67.210526,0.9922143,0.5363881,100.0,1.0,20,10.0,0.2178062,0.60688156,-67.50344,-99.57634,1.8657159,-1.6459143,82.70208,0.06347279,0.53221196,0.53221196,9.267249e-05,0.0003,72.75838,0.0036867979049682617,1064.1248769760132,225000,,,,,,
72.24108,0.00637219,0.23883262,-72.23471,72.23471,0.89035267,0.5283797,100.0,1.0,20,10.0,0.16573103,0.5488074,-72.26044,-99.77321,1.9804465,-2.5037937,81.57229,0.042155474,0.47044426,0.47044426,9.2260394e-05,0.0003,77.11126,0.0036450392246246337,1082.3500771522522,230000,,,,,,
68.92315,0.0076063676,0.26371932,-68.91554,68.91554,1.125472,0.5313305,100.0,1.0,20,10.0,0.27807587,0.01435335,-68.93959,-99.98136,3.4031963,-2.5748065,95.95099,0.05974517,0.59799767,0.59799767,9.183811e-05,0.0003,75.1812,0.003688161373138428,1100.7908878326416,235000,,,,,,
70.10098,0.003900232,0.27593428,-70.097084,70.097084,0.98435587,0.54219085,100.0,1.0,20,10.0,0.19985332,0.57606536,-70.25112,-99.47434,3.078486,-2.382399,85.95625,0.06754653,0.53370875,0.53370875,9.1405775e-05,0.0003,75.637924,0.0037024646282196043,1119.3032195568085,240000,,,,,,
68.2266,0.004595244,0.34513247,-68.22201,68.22201,1.0001761,0.53437775,100.0,1.0,20,10.0,0.2685478,-0.12106928,-68.46324,-99.363754,1.8791775,-1.9255599,89.1707,0.07068982,0.53447187,0.53447187,9.0963455e-05,0.0003,73.83987,0.003703128719329834,1137.818866968155,245000,,,,,,
68.05906,0.010605161,0.23253876,-68.048454,68.048454,0.9439987,0.5403696,100.0,1.0,20,10.0,0.4077217,-0.33170366,-68.08294,-99.66261,2.4183052,-2.8390105,102.20558,0.07418324,0.5101082,0.5101082,9.051133e-05,0.0003,73.56786,0.003647004747390747,1156.0538942813873,250000,,,,,,
69.889336,0.0057358295,0.23609844,-69.8836,69.8836,0.8872927,0.5283651,100.0,1.0,20,10.0,0.19301608,0.42244068,-69.916824,-99.505356,3.019101,-2.904874,72.10394,0.05492478,0.46881446,0.46881446,9.004948e-05,0.0003,74.77049,0.003722070598602295,1174.6642515659332,255000,,,,,,
69.23146,0.01389703,0.39329696,-69.21756,69.21756,1.2227572,0.5277651,100.0,1.0,20,10.0,0.42417943,-1.7663171,-69.574196,-99.5322,2.5303574,-2.207235,99.27656,0.07029624,0.6453286,0.6453286,8.9578054e-05,0.0003,76.108925,0.0037023587703704833,1193.1760501861572,260000,,,,,,
71.49103,0.0049943076,0.23258923,-71.48603,71.48603,0.8493766,0.53503,100.0,1.0,20,10.0,0.1908848,0.3829481,-71.495865,-99.85405,2.1350873,-3.0767608,84.306885,0.053907923,0.45444196,0.45444196,8.909717e-05,0.0003,76.22633,0.0036518120765686034,1211.4351217746735,265000,,,,,,
68.66413,0.008080689,0.38367265,-68.65605,68.65605,0.9463554,0.5434677,100.0,1.0,20,10.0,0.23623726,0.19981582,-69.00525,-100.05761,1.8071934,-1.9267592,84.755615,0.06305837,0.5143136,0.5143136,8.860696e-05,0.0003,74.0435,0.003700740957260132,1229.9388301372528,270000,,,,,,
70.80934,0.010648198,0.38449705,-70.79869,70.79869,1.2212286,0.54222935,100.0,1.0,20,10.0,0.21776588,0.0217136,-71.0818,-100.08834,3.5369341,-2.8548613,102.954285,0.062234085,0.66218597,0.66218597,8.810758e-05,0.0003,77.648964,0.003701318073272705,1248.4454238414764,275000,,,,,,
69.770706,0.008085117,0.3717418,-69.76262,69.76262,1.1295865,0.5439031,100.0,1.0,20,10.0,0.18267356,0.2520609,-70.10153,-99.84944,1.6580659,-2.2352586,72.17583,0.04672405,0.6143856,0.6143856,8.759914e-05,0.0003,76.09723,0.0036504372596740725,1266.6976144313812,280000,,,,,,
68.58199,0.0027840047,0.25902367,-68.57921,68.57921,0.81905097,0.5423268,100.0,1.0,20,10.0,0.20218703,0.015633672,-68.67733,-100.02374,1.8225367,-2.2160366,84.61193,0.056997906,0.4441933,0.4441933,8.708179e-05,0.0003,73.22611,0.003718857526779175,1285.2919063568115,285000,,,,,,
69.935234,0.0029454888,0.2651566,-69.93229,69.93229,0.825097,0.55338806,100.0,1.0,20,10.0,0.24506395,-7.334937,-69.9527,-99.956215,1.5548924,-3.167161,76.37218,0.06453175,0.45659885,0.45659885,8.655565e-05,0.0003,74.746284,0.0037058589458465576,1303.8212056159973,290000,,,,,,
65.35405,0.0074233133,0.33359462,-65.34663,65.34663,0.87610143,0.5695099,100.0,1.0,20,10.0,0.19398218,0.54867977,-65.57475,-100.02475,1.9191563,-1.5810391,67.86872,0.0537699,0.49894848,0.49894848,8.602091e-05,0.0003,70.53752,0.0036414995670318606,1322.028707742691,295000,,,,,,
68.820786,0.009537935,0.31375742,-68.81125,68.81125,1.085974,0.5666634,100.0,1.0,20,10.0,0.35261837,0.23585254,-69.060135,-100.00352,1.9480526,-2.2910929,89.67639,0.059402462,0.61538166,0.61538166,8.547767e-05,0.0003,75.32722,0.0036963615894317625,1340.5105204582214,300000,,,,,,
