training/actor/bound_loss,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,training/actor/any_oob,training/actor/coordinate_oob,training/actor/jacobian,training/actor/loss,training/actor/max_clip,training/actor/mean_clip,training/actor/q,training/actor/transport,training/control/adjoint_clip_fraction,training/control/adjoint_norm,training/control/applied_adjoint_norm,training/control/eta,training/control/gate,training/control/relative_critic_disagreement,training/teacher/endpoint_variance,training/teacher/q,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
0.00010422163,0.0,,,,,,,0.37129855,2.3017595,-44.216187,-99.1392,0.21818672,-0.16281022,10.605587,,,,,,0.40858346,0.019888993072509766,23741.166460752487,1570000,0.03515625,0.0043945312,0.033860918,0.037284926,0.082001925,0.00010422163,-44.280087,0.0033197855,0.0,0.42164832,0.42164832,0.1,1.0,0.0139307715,0.6324583,-46.086227,569951.0,1.0,1.0,118.0,2.25190806388855,100.0
4.3265754e-05,0.0,,,,,,,0.5372283,0.31146222,-44.247047,-99.09416,0.39067078,-0.47442898,22.249023,,,,,,0.5922257,0.01975605797767639,23839.94675731659,1575000,0.03515625,0.0043945312,0.051038668,0.054997355,0.02498269,4.3265754e-05,-44.274536,0.0039154226,0.0,0.50156385,0.50156385,0.1,1.0,0.016255397,0.6172086,-44.913277,574915.0,1.0,1.0,149.0,2.856252908706665,100.0
7.947197e-05,0.0,,,,,,,0.3710048,-1.2368281,-45.536858,-99.0898,0.2693386,-0.26248628,14.692099,,,,,,0.419771,0.01970531702041626,23938.473349571228,1580000,0.0390625,0.0048828125,0.045921206,0.048766196,0.088272095,7.947197e-05,-45.483547,0.0027655186,0.0,0.34482664,0.34482664,0.1,1.0,0.0145883765,0.61274487,-44.203667,579898.0,1.0,1.0,144.0,2.735459327697754,100.0
5.829055e-05,0.0,,,,,,,0.5241929,0.56323457,-46.558594,-99.06608,0.3913163,-0.299641,24.116964,,,,,,0.6134178,0.019679500007629396,24036.870855093002,1585000,0.05078125,0.0063476562,0.083969474,0.08922488,0.03448105,5.829055e-05,-46.636086,0.0051971134,0.0,0.4154448,0.4154448,0.1,1.0,0.013963741,0.59260464,-44.79232,584969.0,1.0,1.0,141.0,2.6723380088806152,100.0
3.4215336e-05,0.0,,,,,,,0.4182708,-2.7494166,-43.69073,-99.57765,0.22234257,-0.35124835,18.614971,,,,,,0.4911977,0.01980929374694824,24135.91732954979,1590000,0.05859375,0.0073242188,0.0695729,0.072926916,0.015373111,3.4215336e-05,-43.80578,0.0033197994,0.0,0.34817624,0.34817624,0.1,1.0,0.014382239,0.5756266,-37.721985,589438.0,0.0,0.0,700.0,14.03780198097229,0.0
3.7628517e-05,0.0,,,,,,,0.6687607,0.31133413,-46.034492,-99.05983,1.5410144,-1.7287127,46.904774,,,,,,0.6904787,0.019702551555633545,24234.4300968647,1595000,0.0234375,0.0029296875,0.017622806,0.021717947,0.03166032,3.7628517e-05,-46.073277,0.004057511,0.0,0.35044086,0.35044086,0.1,1.0,0.010039323,0.6294826,-38.986553,594959.0,1.0,1.0,126.0,2.3826191425323486,100.0
2.0831707e-05,0.0,,,,,,,0.3926168,-0.55670816,-47.388474,-99.30609,0.29290113,-0.3708757,13.530474,,,,,,0.4495556,0.019819763231277467,24333.528919935226,1600000,0.015625,0.001953125,0.055263713,0.056938786,0.024524331,2.0831707e-05,-47.475674,0.0016542401,0.0,0.26341337,0.26341337,0.1,1.0,0.0094056185,0.63887066,-51.340355,599976.0,1.0,1.0,136.0,2.5998165607452393,100.0
5.4005766e-05,0.0,,,,,,,0.5374008,1.7468697,-47.21157,-99.14982,0.2340783,-0.22919537,16.247944,,,,,,0.5758554,0.021852907800674438,24442.793465852737,1605000,0.046875,0.005859375,0.035788417,0.03845459,0.047014713,5.4005766e-05,-47.21129,0.002612167,0.0,0.30715877,0.30715877,0.1,1.0,0.016109264,0.5883019,-42.679615,604980.0,1.0,1.0,123.0,2.3367817401885986,100.0
6.6152716e-05,0.0,,,,,,,0.40304664,-1.3182691,-46.396023,-99.29245,0.8442812,-1.0148814,24.68288,,,,,,0.45046985,0.01965008053779602,24541.043875455856,1610000,0.04296875,0.0063476562,0.044303723,0.047423217,0.04526174,6.6152716e-05,-46.4029,0.003053342,0.0,0.45311087,0.45311087,0.1,1.0,0.01627598,0.6278601,-52.603783,609939.0,1.0,1.0,122.0,2.3318862915039062,100.0
4.789268e-05,0.0,,,,,,,0.5394765,1.174135,-45.339905,-98.90797,1.583548,-0.92089874,28.315073,,,,,,0.5845991,0.019810990476608278,24640.098834514618,1615000,0.0390625,0.0048828125,0.04164522,0.045122553,0.050926685,4.789268e-05,-45.341858,0.0034294399,0.0,0.36849788,0.36849788,0.1,1.0,0.015838513,0.5134433,-43.25307,614908.0,1.0,1.0,120.0,2.329362392425537,100.0
7.7836914e-05,0.0,,,,,,,0.4790982,-2.24035,-45.754616,-99.17145,0.23349106,-0.3377527,19.357155,,,,,,0.5259709,0.019603888082504274,24738.118282079697,1620000,0.04296875,0.005859375,0.044047255,0.046872694,0.05196786,7.7836914e-05,-45.792175,0.0027476037,0.0,0.36980492,0.36980492,0.1,1.0,0.016104862,0.6153666,-43.390514,619967.0,1.0,1.0,115.0,2.654771566390991,100.0
0.00010398374,0.0,,,,,,,0.3711179,0.9586256,-46.469154,-99.21254,0.23596083,-0.327851,12.424026,,,,,,0.40443668,0.01968762764930725,24836.556426763535,1625000,0.0625,0.0078125,0.029941978,0.0333188,0.09111822,0.00010398374,-46.385963,0.0032728377,0.0,0.3883496,0.3883496,0.1,1.0,0.017804468,0.5670656,-41.24723,624997.0,1.0,1.0,114.0,2.1958160400390625,100.0
6.272289e-05,0.0,,,,,,,0.50696605,1.4237692,-45.58132,-99.107086,0.25655943,-0.24340665,17.829277,,,,,,0.56886727,0.019608978033065796,24934.601322889328,1630000,0.02734375,0.0034179688,0.058139436,0.061901215,0.085406065,6.272289e-05,-45.64683,0.0036990566,0.0,0.3982718,0.3982718,0.1,1.0,0.04004797,0.60606414,-43.428097,629627.0,1.0,1.0,129.0,2.48366379737854,100.0
2.3985514e-05,0.0,,,,,,,0.41737208,0.81616896,-47.438866,-99.1383,0.43097648,-0.38109323,15.159184,,,,,,0.4600609,0.019731059455871582,25033.256629943848,1635000,0.046875,0.005859375,0.040176123,0.04268883,0.011014342,2.3985514e-05,-47.587288,0.0024887195,0.0,0.33508867,0.33508867,0.1,1.0,0.021980409,0.6181307,-48.3793,634911.0,1.0,1.0,132.0,2.9885969161987305,100.0
2.5433488e-05,0.0,,,,,,,0.36181852,0.78483975,-47.03821,-99.13531,0.21044363,-0.25188854,12.779978,,,,,,0.4058028,0.019555295848846434,25131.033116817474,1640000,0.03125,0.00390625,0.041460678,0.04398426,0.018348098,2.5433488e-05,-47.06419,0.0024981499,0.0,0.36064464,0.36064464,0.1,1.0,0.010953277,0.58523476,-43.279366,639985.0,1.0,1.0,112.0,2.1308906078338623,100.0
2.873689e-05,0.0,,,,,,,0.6044464,-0.9968229,-45.827164,-99.10565,0.7998986,-0.7451574,32.47,,,,,,0.7083755,0.019656270122528074,25229.314474344254,1645000,0.0234375,0.0029296875,0.10072881,0.10392909,0.029136539,2.873689e-05,-45.873863,0.0031715413,0.0,0.484533,0.484533,0.1,1.0,0.013824489,0.6143564,-42.39673,644982.0,1.0,1.0,128.0,2.422295093536377,100.0
