training/actor/bound_loss,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,training/actor/any_oob,training/actor/coordinate_oob,training/actor/jacobian,training/actor/loss,training/actor/max_clip,training/actor/mean_clip,training/actor/q,training/actor/transport,training/control/adjoint_clip_fraction,training/control/adjoint_norm,training/control/applied_adjoint_norm,training/control/eta,training/control/gate,training/control/relative_critic_disagreement,training/teacher/endpoint_variance,training/teacher/q,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
0.0034402444,0.0,0.8253333,0.1315001,3000.0,30.0,20,300.0,316.57983,3237.6533,1213.9531,-2126.7925,800.2221,-952.8311,27044.11,0.0,0.10853141,0.10853141,9.969891e-05,0.0003,349.1427,0.008535740232467651,834.5305967330933,85000,,,,,,,,,,,,,,,,,,,,,,,
0.0048278463,0.0,0.89478856,0.12679712,3000.0,30.0,20,300.0,1060.6774,3242.7334,1329.0695,-2445.379,3746.564,-3780.7534,128157.09,0.0,0.11345662,0.11345662,9.9606885e-05,0.0003,1094.7192,0.008552395629882812,877.2927186489105,90000,,,,,,,,,,,,,,,,,,,,,,,
0.004154863,0.0,0.91906345,0.12367566,3000.0,30.0,20,300.0,423.22015,3276.2222,1299.102,-2874.0603,1615.706,-1929.2678,34286.176,0.0,0.113665774,0.113665774,9.950265e-05,0.0003,457.32404,0.008677930450439453,920.6825141906738,95000,,,,,,,,,,,,,,,,,,,,,,,
0.0031286275,0.0,1.0539323,0.1230979,3000.0,30.0,20,300.0,216.57994,3301.7964,1428.1814,-459.2723,80.71509,-99.411064,7582.417,0.0,0.12973684,0.12973684,9.938626e-05,0.0003,255.50412,0.008263260889053345,961.9989566802979,100000,,,,,,,,,,,,,,,,,,,,,,,
0.003061813,0.0,0.9469367,0.120903365,3000.0,30.0,20,300.0,290.9051,3318.5022,1271.0525,-3385.94,1323.7322,-1333.1279,16674.562,0.0,0.114487834,0.114487834,9.9257726e-05,0.0003,325.2545,0.014047559452056884,1032.2370512485504,105000,,,,,,,,,,,,,,,,,,,,,,,
0.003241159,0.0,0.80362767,0.12039174,3000.0,30.0,20,300.0,203.79321,3320.7954,1179.9053,-3540.292,251.35002,-344.23633,9161.432,0.0,0.09675014,0.09675014,9.91171e-05,0.0003,232.82149,0.009829070997238159,1081.3827030658722,110000,,,,,,,,,,,,,,,,,,,,,,,
0.0031118435,0.0,0.95831746,0.11677034,3000.0,30.0,20,300.0,164.34908,3341.702,1222.8899,-3652.7468,234.64977,-361.7819,10771.33,0.0,0.11190305,0.11190305,9.896442e-05,0.0003,197.9231,0.009731241941452026,1130.0392045974731,115000,,,,,,,,,,,,,,,,,,,,,,,
0.0048006,0.0,1.0279661,0.11553603,3000.0,30.0,20,300.0,166.3916,3348.4568,1228.5596,-3534.4976,133.55368,-619.1344,8921.811,0.0,0.11876713,0.11876713,9.8799705e-05,0.0003,202.02655,0.009715831470489503,1178.618620634079,120000,,,,,,,,,,,,,,,,,,,,,,,
0.0033336848,0.0,0.7424942,0.11353437,3000.0,30.0,20,300.0,400.68674,3342.0977,1239.7257,-3102.871,2457.203,-1432.7601,43349.066,0.0,0.08429862,0.08429862,9.8623015e-05,0.0003,425.97964,0.009726764011383057,1227.2526938915253,125000,,,,,,,,,,,,,,,,,,,,,,,
0.003952126,0.0,1.0059615,0.11410619,3000.0,30.0,20,300.0,261.0587,3352.2864,1248.1932,-3620.6423,2033.4323,-1945.7704,42617.94,0.0,0.11478644,0.11478644,9.843441e-05,0.0003,295.4986,0.009570786762237549,1275.106882572174,130000,,,,,,,,,,,,,,,,,,,,,,,
