training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
-5563.7437,0.028460272,0.2000293,5563.772,-5563.772,0.898477,0.24450222,10000.0,100.0,20,1000.0,577.1789,6137.2046,5531.712,3745.0886,705.0925,-791.514,30446.879,0.005269925,0.21967962,0.21967962,9.984629e-05,0.0003,-4766.8853,0.003536150312423706,333.5389518737793,75000,,,,,,,
-5687.766,0.022937436,0.017107327,5687.789,-5687.789,0.53299516,0.25119242,10000.0,100.0,20,1000.0,394.45544,6184.603,5686.49,4096.3003,264.7474,-256.9903,16736.275,0.004532395,0.13388434,0.13388434,9.977873e-05,0.0003,-5159.4263,0.003500581121444702,351.04186248779297,80000,,,,,,,
-5620.5566,0.018274533,0.028836511,5620.5747,-5620.5747,0.78175384,0.23635621,10000.0,100.0,20,1000.0,1347.9695,6207.1304,5615.7607,-25.086458,534.8719,-486.5279,34711.82,0.0036709202,0.18477237,0.18477237,9.969891e-05,0.0003,-4087.8145,0.0035012081146240234,368.54790782928467,85000,,,,,,,
-5657.3394,0.06200863,0.439337,5657.4014,-5657.4014,1.4133494,0.22264183,10000.0,100.0,20,1000.0,548.96814,6225.7026,5615.6367,312.1822,293.7355,-308.3877,26588.246,0.02648642,0.31467065,0.31467065,9.9606885e-05,0.0003,-4793.7,0.003462749195098877,385.86165833473206,90000,,,,,,,
-5750.794,0.049343906,0.32254893,5750.8433,-5750.8433,1.291868,0.21659508,10000.0,100.0,20,1000.0,327.66537,6247.619,5713.222,35.808224,241.55835,-222.21503,14231.129,0.024326991,0.27981225,0.27981225,9.950265e-05,0.0003,-5143.3164,0.0034984215259552002,403.3537709712982,95000,,,,,,,
-5740.5127,0.023204591,0.03419859,5740.536,-5740.536,0.91034925,0.21905397,10000.0,100.0,20,1000.0,1720.5146,6257.7646,5733.724,4211.0474,694.18463,-575.2294,36588.91,0.0032218727,0.19941562,0.19941562,9.938626e-05,0.0003,-3820.5825,0.003485038232803345,420.77896642684937,100000,,,,,,,
-5673.8867,0.01761124,0.016681384,5673.9043,-5673.9043,0.6351756,0.22045095,10000.0,100.0,20,1000.0,642.7286,6267.0654,5673.6084,4012.9575,433.2201,-490.19125,17807.535,0.004438858,0.14002506,0.14002506,9.9257726e-05,0.0003,-4891.1333,0.005610631322860718,448.83212780952454,105000,,,,,,,
-5639.9155,0.02135622,0.018111523,5639.937,-5639.937,0.54735607,0.2246747,10000.0,100.0,20,1000.0,183.14719,6270.4443,5639.1,4221.843,126.69512,-125.597336,7127.0454,0.0035369273,0.12297706,0.12297706,9.91171e-05,0.0003,-5333.7915,0.003568342685699463,466.673846244812,110000,,,,,,,
-5779.4463,0.06436187,0.37861094,5779.5107,-5779.5107,1.1147372,0.2298523,10000.0,100.0,20,1000.0,5386.1997,6276.4077,5728.6743,1393.6879,15942.948,-13080.284,388710.88,0.00852375,0.2562249,0.2562249,9.896442e-05,0.0003,-137.02167,0.0035189539432525633,484.268620967865,115000,,,,,,,
-5760.8047,0.034303308,0.13765258,5760.839,-5760.839,0.6544103,0.22953434,10000.0,100.0,20,1000.0,735.89514,6277.8306,5737.4893,3478.3948,331.33707,-305.36646,28814.977,0.00486206,0.15020964,0.15020964,9.8799705e-05,0.0003,-4874.7,0.0034725547790527343,501.631400346756,120000,,,,,,,
