training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
-0.19262886,0.0,0.51240224,0.19262886,-0.19262886,1.0,0.0,30000.0,300.0,0,3000.0,16.909641,3.8560033,0.30027467,-3.086927,4437.6025,-4113.729,81804.96,0.100370616,0.9441237,0.9441237,0.0,0.0003,2849.0881,0.009911261367797852,49.55631160736084,0,,,,,,,
-45.022327,0.033859495,0.08327776,45.056187,-45.056187,25180474.0,0.0,30000.0,300.0,2,3000.0,4.5383925,449.74005,45.090973,-8.288901,2142.462,-2055.583,62156.062,0.01617575,0.25180474,0.25180474,1e-05,0.0003,714.9303,0.008910443210601807,94.10853219032288,5000,,,,,,,
-113.63989,0.014934489,0.044337645,113.65482,-113.65482,19254808.0,0.0,30000.0,300.0,4,3000.0,3.1513717,829.3253,113.47899,-10.856975,2553.7441,-3533.1274,55225.84,0.0073646833,0.19254808,0.19254808,2e-05,0.0003,467.1557,0.003710459041595459,112.66083216667175,10000,,,,,,,
-188.7601,0.012171151,0.040142555,188.77228,-188.77228,14428997.0,0.0,30000.0,300.0,7,3000.0,5.6042886,1133.5303,188.35162,-13.326929,2507.8743,-2990.5586,44647.832,0.007334024,0.14428997,0.14428997,3e-05,0.0003,249.7141,0.0037093008995056154,131.2073414325714,15000,,,,,,,
-223.68272,0.0115273325,0.039220165,223.69424,-223.69424,14665391.0,0.0,30000.0,300.0,9,3000.0,6.8520517,1376.484,223.47641,-18.089739,2320.571,-2373.9368,29849.855,0.0056014876,0.1466539,0.1466539,4e-05,0.0003,223.13106,0.0036464556217193603,149.4396266937256,20000,,,,,,,
-316.6231,0.015527719,0.04086528,316.63864,-316.63864,1.9006231,0.08739578,30000.0,300.0,12,3000.0,25.549269,1555.6338,315.78033,-43.20795,3712.5588,-2222.9783,30646.59,0.006781875,0.16610643,0.16610643,5e-05,0.0003,207.24545,0.0037435367584228514,168.15731525421143,25000,,,,,,,
-406.63217,0.00968314,0.033928733,406.64185,-406.64185,1.172447,0.12145571,30000.0,300.0,14,3000.0,38.62046,1703.1779,405.65347,-7.500535,1668.5359,-1439.0377,20715.006,0.0044183955,0.14240038,0.14240038,6e-05,0.0003,59.189423,0.0037012995719909667,186.6638171672821,30000,,,,,,,
-488.83575,0.014418203,0.032895334,488.85016,-488.85016,0.8597708,0.14831766,30000.0,300.0,17,3000.0,25.330887,1835.0393,487.35965,51.781776,1562.1398,-1668.224,19746.02,0.004940356,0.12751919,0.12751919,6.9999995e-05,0.0003,-80.94733,0.0037048622131347657,205.18813252449036,35000,,,,,,,
-497.6931,0.012564742,0.035004213,497.7057,-497.7057,0.873721,0.15928796,30000.0,300.0,19,3000.0,19.413858,1940.7798,497.34418,62.22829,1662.4097,-1190.9825,16787.715,0.005915333,0.13917324,0.13917324,8e-05,0.0003,-60.759552,0.003661704158782959,223.496657371521,40000,,,,,,,
-474.0571,0.007964592,0.029104548,474.06506,-474.06506,0.89874506,0.1435998,30000.0,300.0,20,3000.0,26.334175,2018.393,473.486,140.0124,1656.9899,-1492.156,19225.572,0.004918056,0.12905961,0.12905961,8.9999994e-05,0.0003,-60.544098,0.0037111605644226074,242.0524640083313,45000,,,,,,,
