training/actor/bound_loss,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,training/actor/any_oob,training/actor/coordinate_oob,training/actor/jacobian,training/actor/loss,training/actor/max_clip,training/actor/mean_clip,training/actor/q,training/actor/transport,training/control/adjoint_clip_fraction,training/control/adjoint_norm,training/control/applied_adjoint_norm,training/control/eta,training/control/gate,training/control/relative_critic_disagreement,training/teacher/endpoint_variance,training/teacher/q,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
0.009352886,0.0,1.0011977,0.43982086,500.0,5.0,20,50.0,0.6518878,0.22875263,-77.73483,-98.95545,8.230145,-7.8661237,369.0337,0.0,0.4403476,0.4403476,9.9257726e-05,0.0003,22.678621,0.022641548919677734,1032.4932224750519,105000,,,,,,,,,,,,,,,,,,,,,,
0.0055218036,0.0,0.95369256,0.44446713,500.0,5.0,20,50.0,0.81703687,-0.12521158,-77.965164,-98.933426,5.1960464,-7.4432216,362.96436,0.0,0.42388496,0.42388496,9.91171e-05,0.0003,22.016808,0.00910483250617981,1078.0176606178284,110000,,,,,,,,,,,,,,,,,,,,,,
0.0039046034,0.0,0.9982096,0.44444433,500.0,5.0,20,50.0,0.4096254,-10.039042,-78.22878,-135.64899,5.430884,-6.8257704,383.98706,0.0,0.44364858,0.44364858,9.896442e-05,0.0003,22.595959,0.008724915361404418,1121.6425247192383,115000,,,,,,,,,,,,,,,,,,,,,,
0.0070745237,0.0,0.995711,0.4437623,500.0,5.0,20,50.0,0.59369004,-13.493938,-79.08649,-99.0624,6.521943,-7.8724804,362.04016,0.0,0.441859,0.441859,9.8799705e-05,0.0003,22.693716,0.009029543781280517,1166.790524482727,120000,,,,,,,,,,,,,,,,,,,,,,
0.01005645,0.0,0.98602146,0.4419384,500.0,5.0,20,50.0,0.29904348,-15.390946,-77.81363,-99.0187,5.31214,-6.1964316,371.56528,0.0,0.4357607,0.4357607,9.8623015e-05,0.0003,22.097134,0.008946094083786011,1211.5212602615356,125000,,,,,,,,,,,,,,,,,,,,,,
0.0067396704,0.0,1.1860236,0.4405589,500.0,5.0,20,50.0,0.5872899,-9.344615,-80.28265,-137.6169,5.0938077,-5.677588,345.639,0.0,0.5225133,0.5225133,9.843441e-05,0.0003,26.719694,0.008942348861694337,1256.233249425888,130000,,,,,,,,,,,,,,,,,,,,,,
0.012897098,0.0,0.9147017,0.44198456,500.0,5.0,20,50.0,0.6987848,-11.038834,-78.55817,-136.05595,4.9228506,-5.466162,312.6774,0.0,0.40428403,0.40428403,9.823391e-05,0.0003,20.925882,0.008653134441375733,1299.4991953372955,135000,,,,,,,,,,,,,,,,,,,,,,
0.0068661263,0.0,1.0724711,0.4369777,500.0,5.0,20,50.0,0.5784712,-2.1415005,-80.42551,-133.7809,7.4903636,-7.422349,366.2605,0.0,0.468646,0.468646,9.8021614e-05,0.0003,24.017635,0.008941093778610229,1344.2049288749695,140000,,,,,,,,,,,,,,,,,,,,,,
0.007803422,0.0,1.0603813,0.43726286,500.0,5.0,20,50.0,0.5622024,0.4719834,-76.48422,-134.81976,6.3420095,-6.959642,363.17664,0.0,0.46366534,0.46366534,9.779754e-05,0.0003,23.753273,0.008744152736663818,1387.925943851471,145000,,,,,,,,,,,,,,,,,,,,,,
0.0083406735,0.0,1.0304093,0.43641073,500.0,5.0,20,50.0,0.6539918,3.2863457,-75.267914,-99.05818,10.357091,-5.8282423,322.8103,0.0,0.4496817,0.4496817,9.756177e-05,0.0003,23.146418,0.00867593092918396,1431.3058393001556,150000,,,,,,,,,,,,,,,,,,,,,,
0.008308253,0.0,1.101587,0.4398934,500.0,5.0,20,50.0,1.0635151,-5.8708477,-75.33215,-99.064316,6.0651283,-6.075915,342.84372,0.0,0.48458087,0.48458087,9.7314376e-05,0.0003,25.300867,0.009186171627044678,1477.2370116710663,155000,,,,,,,,,,,,,,,,,,,,,,
0.006297146,0.0,0.8715398,0.44018194,500.0,5.0,20,50.0,1.477215,-0.10257994,-76.89167,-99.06407,7.566109,-7.5409713,455.5199,0.0,0.38363606,0.38363606,9.7055396e-05,0.0003,20.665316,0.00872161545753479,1520.8453431129456,160000,,,,,,,,,,,,,,,,,,,,,,
0.006429322,0.0,1.0298884,0.4360717,500.0,5.0,20,50.0,0.62392724,-8.144016,-77.57657,-122.19446,4.4911966,-6.247286,300.23987,0.0,0.44910514,0.44910514,9.6784934e-05,0.0003,23.085613,0.008798096752166747,1564.8360800743103,165000,,,,,,,,,,,,,,,,,,,,,,
