training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
0.28470463,0.0,0.43014118,-0.28470463,0.28470463,1.0,0.0,30000.0,300.0,0,3000.0,303.8808,3.1194437,-0.40330333,-3.7581298,5183.8115,-4457.176,105387.58,0.08416908,0.9195273,0.9195273,0.0,0.0003,3062.7473,0.008822185373306275,44.11093044281006,0,,,,,,,
-103.54533,0.03087598,0.09687518,103.5762,-103.5762,24825152.0,0.0,30000.0,300.0,2,3000.0,83.77681,1107.8306,102.795235,-35.9234,1990.0142,-1462.5393,41608.156,0.017310081,0.24825153,0.24825153,1e-05,0.0003,724.9861,0.009524249362945556,91.73218321800232,5000,,,,,,,
-213.48332,0.018760825,0.04876491,213.50209,-213.50209,16619031.0,0.0,30000.0,300.0,4,3000.0,141.27502,2628.1077,212.92447,-65.92799,3052.7175,-2858.1604,49994.348,0.008034276,0.16619031,0.16619031,2e-05,0.0003,426.3626,0.00370696587562561,110.26701712608337,10000,,,,,,,
-832.35706,0.018678647,0.06627268,832.37573,-832.37573,20482950.0,0.0,30000.0,300.0,7,3000.0,1139.4408,3602.7507,808.6735,-130.81226,2956.549,-2058.3708,61352.16,0.008633199,0.2048295,0.2048295,3e-05,0.0003,921.57227,0.0037014560222625734,128.77430200576782,15000,,,,,,,
-2577.679,0.029020686,0.13098046,2577.708,-2577.708,47133024.0,0.0,30000.0,300.0,9,3000.0,2302.2192,4230.7773,2530.1487,98.076706,2072.3787,-2682.7773,107800.56,0.008464981,0.47133023,0.47133023,4e-05,0.0003,1138.531,0.0036435410976409914,146.9920117855072,20000,,,,,,,
-2772.6016,0.014060484,0.087604746,2772.6157,-2772.6157,3.6626225,0.08505862,30000.0,300.0,12,3000.0,1626.7355,4910.8545,2735.8474,148.64882,2392.0498,-3674.1885,59099.453,0.0056177448,0.31153762,0.31153762,5e-05,0.0003,-211.25323,0.003751743984222412,165.75073623657227,25000,,,,,,,
-3128.2122,0.013487397,0.044459857,3128.2256,-3128.2256,1.4241215,0.12736188,30000.0,300.0,14,3000.0,484.5434,5572.0215,3121.6523,315.86496,2122.7522,-2880.4268,25742.047,0.005692848,0.18137878,0.18137878,6e-05,0.0003,-2099.5322,0.0036859426021575927,184.1804540157318,30000,,,,,,,
-3104.6497,0.012257892,0.053110905,3104.6619,-3104.6619,1.046069,0.20038019,30000.0,300.0,17,3000.0,365.38953,6246.2715,3096.5388,781.8619,2864.1235,-4397.2715,36675.46,0.01108248,0.2096115,0.2096115,6.9999995e-05,0.0003,-2110.4258,0.003700083112716675,202.6808741092682,35000,,,,,,,
-4409.6387,0.02359191,0.2525445,4409.662,-4409.662,2.6371882,0.22457926,30000.0,300.0,19,3000.0,3853.297,6763.5664,4183.514,-365.84088,2913.9927,-1726.7589,84156.67,0.014771681,0.59225774,0.59225774,8e-05,0.0003,1220.4316,0.0036453646183013918,220.9077022075653,40000,,,,,,,
-5163.024,0.030474931,0.17633031,5163.054,-5163.054,1.7603339,0.25246593,30000.0,300.0,20,3000.0,3430.1558,7063.3037,5083.9473,4128.348,1701.5258,-1620.126,56290.72,0.0147413965,0.44442433,0.44442433,8.9999994e-05,0.0003,-399.5952,0.003696460485458374,239.39000940322876,45000,,,,,,,
-4829.077,0.0050007286,0.03512538,4829.082,-4829.082,0.58784765,0.26614997,30000.0,300.0,20,3000.0,11094.291,7395.975,4816.1274,3687.3696,16908.432,-11885.984,305806.25,0.0049754223,0.15645564,0.15645564,1e-04,0.0003,6734.5806,0.0036922600746154785,257.85131454467773,50000,,,,,,,
-5630.6475,0.009706879,0.09177591,5630.657,-5630.657,1.8782405,0.2684042,30000.0,300.0,20,3000.0,13011.488,7717.8613,5574.256,2925.783,3009.6667,-4511.3677,163634.36,0.00679006,0.5041276,0.5041276,9.999385e-05,0.0003,8893.224,0.003694381809234619,276.32322812080383,55000,,,,,,,
-5790.712,0.0067869416,0.026676876,5790.7188,-5790.7188,0.5564894,0.27569363,30000.0,300.0,20,3000.0,1547.7349,7971.793,5787.288,485.96216,1173.4796,-717.9988,25908.95,0.0041572093,0.15342058,0.15342058,9.99754e-05,0.0003,-3782.7153,0.0036487902641296386,294.5671842098236,60000,,,,,,,
-6504.028,0.013066363,0.073002,6504.041,-6504.041,1.0792011,0.2757909,30000.0,300.0,20,3000.0,13015.984,8275.273,6457.3213,4889.7812,2154.5608,-2558.3967,172062.78,0.0076223286,0.29763383,0.29763383,9.994465e-05,0.0003,7404.858,0.003692323398590088,313.02880597114563,65000,,,,,,,
-6517.9243,0.0068020667,0.026415655,6517.931,-6517.931,0.50310636,0.28181458,30000.0,300.0,20,3000.0,6278.9243,8501.344,6515.5654,5272.3696,1203.7216,-949.9966,82355.43,0.0041448497,0.1417827,0.1417827,9.990162e-05,0.0003,186.34811,0.003698931312561035,331.52346754074097,70000,,,,,,,
-6137.977,0.0074909064,0.02528845,6137.9844,-6137.9844,0.5374819,0.27338988,30000.0,300.0,20,3000.0,561.24927,8674.869,6131.741,-311.13916,475.08337,-471.08206,16824.232,0.0035818901,0.14694211,0.14694211,9.984629e-05,0.0003,-5135.9014,0.003691868829727173,349.98281621932983,75000,,,,,,,
-7286.7285,0.097445115,0.77667165,7286.826,-7286.826,2.011436,0.26499957,30000.0,300.0,20,3000.0,16388.479,8929.483,7135.0312,265.2879,2291.5308,-2203.101,152939.12,0.03327478,0.5330297,0.5330297,9.977873e-05,0.0003,10700.839,0.003644243812561035,368.20403957366943,80000,,,,,,,
-7178.7314,0.033328086,0.38988328,7178.7646,-7178.7646,1.2787768,0.25865185,30000.0,300.0,20,3000.0,3593.9956,9075.623,7044.165,-348.3456,634.7113,-685.60944,34942.113,0.015539547,0.33075798,0.33075798,9.969891e-05,0.0003,-2592.462,0.0036893295764923095,386.650691986084,85000,,,,,,,
-7619.2705,0.006106938,0.028175497,7619.277,-7619.277,0.6411374,0.25069734,30000.0,300.0,20,3000.0,10472.772,9303.105,7613.538,5466.8936,2001.6189,-1180.5056,104369.63,0.005147371,0.16073145,0.16073145,9.9606885e-05,0.0003,3335.6963,0.0036872273445129394,405.0868327617645,90000,,,,,,,
-7539.552,0.058688708,0.5125604,7539.6104,-7539.6104,1.720111,0.27316803,30000.0,300.0,20,3000.0,5381.6724,9386.611,7381.5596,81.26708,606.6524,-1159.9517,74573.29,0.02809494,0.46987933,0.46987933,9.950265e-05,0.0003,-748.24146,0.0037110665798187254,423.64217019081116,95000,,,,,,,
-7914.486,0.0031440258,0.023371736,7914.489,-7914.489,0.6419896,0.26618263,30000.0,300.0,20,3000.0,226.53525,9575.874,7910.6553,6506.0947,685.3844,-612.6018,18207.875,0.0073060053,0.17088649,0.17088649,9.938626e-05,0.0003,-7175.291,0.0036219518661499022,441.75193428993225,100000,,,,,,,
-7957.2554,0.026606586,0.28707534,7957.2817,-7957.2817,1.350559,0.25314286,30000.0,300.0,20,3000.0,1925.0333,9656.434,7820.305,6389.6436,770.82837,-583.48193,52590.16,0.010597471,0.34188437,0.34188437,9.9257726e-05,0.0003,-5006.5693,0.007896946811676025,481.2366726398468,105000,,,,,,,
-7978.2305,0.006686452,0.04814374,7978.2373,-7978.2373,1.244957,0.23970513,30000.0,300.0,20,3000.0,2980.9946,9772.35,7953.327,2660.608,617.92725,-609.4926,47297.18,0.0052455883,0.29842257,0.29842257,9.91171e-05,0.0003,-4101.9683,0.003799111461639404,500.232234954834,110000,,,,,,,
-8200.277,0.010761442,0.1283473,8200.288,-8200.288,0.8273826,0.26645958,30000.0,300.0,20,3000.0,4083.5854,9857.258,8129.5996,-338.41098,1218.0701,-781.83905,80491.36,0.0061088055,0.22046402,0.22046402,9.896442e-05,0.0003,-3455.2998,0.003753155565261841,518.9980175495148,115000,,,,,,,
