training/actor/bound_loss,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,training/actor/any_oob,training/actor/coordinate_oob,training/actor/jacobian,training/actor/loss,training/actor/max_clip,training/actor/mean_clip,training/actor/q,training/actor/transport,training/control/adjoint_clip_fraction,training/control/adjoint_norm,training/control/applied_adjoint_norm,training/control/eta,training/control/gate,training/control/relative_critic_disagreement,training/teacher/endpoint_variance,training/teacher/q,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
0.0056026336,0.0,1.0472615,0.46127686,100.0,1.0,20,10.0,0.3469625,-0.021126583,-81.51717,-101.34973,1.7844366,-1.8171343,74.0831,0.0,0.48307747,0.48307747,9.457632e-05,0.0003,5.18334,0.008378375053405761,1786.9990501403809,200000,,,,,,,,,,,,,,,,,,,,,,
0.0026146565,0.0,0.9609177,0.4637448,100.0,1.0,20,10.0,0.34351236,-2.2693777,-84.34731,-101.80574,1.2408918,-1.2076479,75.78197,0.0,0.44562057,0.44562057,9.42168e-05,0.0003,4.802333,0.023875094652175903,1906.374685049057,205000,,,,,,,,,,,,,,,,,,,,,,
0.0010959414,0.0,1.0267731,0.46612325,100.0,1.0,20,10.0,0.33976573,0.331652,-78.07947,-100.1014,1.6997947,-1.5600631,85.57944,0.0,0.47860286,0.47860286,9.384654e-05,0.0003,5.12689,0.008265245199203491,1947.7010769844055,210000,,,,,,,,,,,,,,,,,,,,,,
0.002652979,0.0,1.0482434,0.46566924,100.0,1.0,20,10.0,0.2586785,0.054598838,-80.329544,-100.1504,1.627981,-1.4559773,79.22789,0.0,0.48813474,0.48813474,9.346567e-05,0.0003,5.142679,0.008268942213058472,1989.0459349155426,215000,,,,,,,,,,,,,,,,,,,,,,
0.006881533,0.0,1.0358102,0.46509606,100.0,1.0,20,10.0,0.34406728,-3.8004444,-82.32115,-100.02069,1.3466192,-1.458095,86.40523,0.0,0.48175123,0.48175123,9.30743e-05,0.0003,5.1684613,0.008378845739364624,2030.9403133392334,220000,,,,,,,,,,,,,,,,,,,,,,
0.0028751318,0.0,1.0164258,0.470004,100.0,1.0,20,10.0,0.29183614,0.15306199,-81.3732,-99.875885,1.3180714,-1.4609145,81.77712,0.0,0.47772422,0.47772422,9.267249e-05,0.0003,5.0719533,0.008067104053497315,2071.2759828567505,225000,,,,,,,,,,,,,,,,,,,,,,
0.0018433775,0.0,1.0330278,0.46593904,100.0,1.0,20,10.0,0.23821378,0.06508705,-82.60113,-99.53851,1.1585294,-1.4655672,81.98967,0.0,0.48132795,0.48132795,9.2260394e-05,0.0003,5.0533366,0.008298041582107544,2112.7663502693176,230000,,,,,,,,,,,,,,,,,,,,,,
0.0011371765,0.0,0.92069846,0.4627752,100.0,1.0,20,10.0,0.32000333,0.11556105,-81.25603,-99.817116,1.8238437,-1.583643,81.307304,0.0,0.42607644,0.42607644,9.183811e-05,0.0003,4.581905,0.008266380739212036,2154.09840464592,235000,,,,,,,,,,,,,,,,,,,,,,
0.0010443802,0.0,1.0337672,0.4678126,100.0,1.0,20,10.0,0.3158356,0.09893967,-80.57775,-99.79265,1.498362,-1.2278363,80.58108,0.0,0.48360932,0.48360932,9.1405775e-05,0.0003,5.152973,0.007791126251220703,2193.0541791915894,240000,,,,,,,,,,,,,,,,,,,,,,
0.002139538,0.0,1.0532659,0.46468267,100.0,1.0,20,10.0,0.39047134,0.12950173,-81.38156,-100.11598,1.3695066,-1.4594299,63.717617,0.0,0.48943442,0.48943442,9.0963455e-05,0.0003,5.2869554,0.008212587928771973,2234.117259979248,245000,,,,,,,,,,,,,,,,,,,,,,
