training/actor/bound_loss,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,training/actor/any_oob,training/actor/coordinate_oob,training/actor/jacobian,training/actor/loss,training/actor/max_clip,training/actor/mean_clip,training/actor/q,training/actor/transport,training/control/adjoint_clip_fraction,training/control/adjoint_norm,training/control/applied_adjoint_norm,training/control/eta,training/control/gate,training/control/relative_critic_disagreement,training/teacher/endpoint_variance,training/teacher/q,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
0.0030243832,0.0,0.9512957,0.1385021,10000.0,100.0,20,1000.0,1022.5903,3185.8716,1259.1467,-1959.4751,1757.0006,-2437.5369,94491.44,0.0,0.13175645,0.13175645,9.984629e-05,0.0003,1154.3497,0.008891702938079834,731.4048173427582,75000,,,,,,,,,,,,,,,,,,,,,,,
0.0040640417,0.0,0.90204895,0.13322042,10000.0,100.0,20,1000.0,460.2207,3221.8245,1325.7091,-2457.5054,4267.58,-3410.6667,82199.39,0.0,0.12017134,0.12017134,9.977873e-05,0.0003,580.3961,0.008684265184402466,774.8262948989868,80000,,,,,,,,,,,,,,,,,,,,,,,
0.003759366,0.0,0.85851693,0.13103878,10000.0,100.0,20,1000.0,320.68698,3252.3853,1163.5481,-2863.316,425.13528,-412.1607,17765.5,0.0,0.11249901,0.11249901,9.969891e-05,0.0003,433.18976,0.008873046350479126,819.1916770935059,85000,,,,,,,,,,,,,,,,,,,,,,,
0.004759222,0.0,0.89528906,0.1263324,10000.0,100.0,20,1000.0,342.47095,3250.2554,1294.1031,-3200.2136,2576.9229,-999.9926,46815.906,0.0,0.113104016,0.113104016,9.9606885e-05,0.0003,455.5797,0.00875329155921936,862.9582831859589,90000,,,,,,,,,,,,,,,,,,,,,,,
0.00429627,0.0,0.9027404,0.12317941,10000.0,100.0,20,1000.0,1150.4463,3306.1343,1266.8823,-3488.8823,9474.815,-10550.077,221797.88,0.0,0.111199036,0.111199036,9.950265e-05,0.0003,1261.6497,0.008854292726516723,907.2298898696899,95000,,,,,,,,,,,,,,,,,,,,,,,
0.003500027,0.0,1.041655,0.122642055,10000.0,100.0,20,1000.0,276.0392,3326.8076,1418.6818,-226.77307,160.98337,-168.6825,12269.363,0.0,0.12775071,0.12775071,9.938626e-05,0.0003,403.79343,0.00858226523399353,950.141361951828,100000,,,,,,,,,,,,,,,,,,,,,,,
0.0033950699,0.0,0.93858206,0.12049782,10000.0,100.0,20,1000.0,465.67615,3337.6326,1267.7554,-3862.118,1091.8182,-1031.7494,32338.703,0.0,0.113097094,0.113097094,9.9257726e-05,0.0003,578.7766,0.014454977655410766,1022.4165117740631,105000,,,,,,,,,,,,,,,,,,,,,,,
0.0031692102,0.0,0.831026,0.11993476,10000.0,100.0,20,1000.0,2861.4905,3330.8728,1193.7828,-3988.7625,100683.23,-98663.83,1393268.4,0.0,0.0996689,0.0996689,9.91171e-05,0.0003,2961.1626,0.009857896137237549,1071.7062547206879,110000,,,,,,,,,,,,,,,,,,,,,,,
0.0032300816,0.0,0.97025687,0.11648653,10000.0,100.0,20,1000.0,183.41827,3387.019,1202.8474,-4101.763,231.42831,-446.0051,13229.853,0.0,0.11302186,0.11302186,9.896442e-05,0.0003,296.44336,0.01005330891609192,1121.973076581955,115000,,,,,,,,,,,,,,,,,,,,,,,
0.004356952,0.0,1.0109404,0.11555278,10000.0,100.0,20,1000.0,1209.1705,3393.893,1209.8438,-3917.012,3945.6013,-5970.446,171012.34,0.0,0.116816975,0.116816975,9.8799705e-05,0.0003,1325.992,0.009959557390213012,1171.7711400985718,120000,,,,,,,,,,,,,,,,,,,,,,,
0.0035077508,0.0,0.7457019,0.113555156,10000.0,100.0,20,1000.0,158.03162,3330.5405,1250.1879,-4163.1387,330.117,-571.4255,11446.736,0.0,0.08467829,0.08467829,9.8623015e-05,0.0003,242.71341,0.010032423543930054,1221.9335098266602,125000,,,,,,,,,,,,,,,,,,,,,,,
0.003931585,0.0,0.98523366,0.11415656,10000.0,100.0,20,1000.0,165.94818,3338.4878,1224.302,-4248.3994,150.24911,-166.66222,10325.001,0.0,0.11247088,0.11247088,9.843441e-05,0.0003,278.423,0.009866638469696045,1271.2669384479523,130000,,,,,,,,,,,,,,,,,,,,,,,
0.004439342,0.0,0.9345033,0.11300744,10000.0,100.0,20,1000.0,119.14752,3385.4873,1068.9781,-4299.441,273.3867,-470.11697,13095.697,0.0,0.105605826,0.105605826,9.823391e-05,0.0003,224.75778,0.009961562061309815,1321.0749595165253,135000,,,,,,,,,,,,,,,,,,,,,,,
0.0034939365,0.0,0.9583031,0.1095553,10000.0,100.0,20,1000.0,205.64194,3306.7493,1229.4456,-2123.6323,655.772,-1192.7722,18431.156,0.0,0.10498718,0.10498718,9.8021614e-05,0.0003,310.63263,0.00969532127380371,1369.5517642498016,140000,,,,,,,,,,,,,,,,,,,,,,,
0.0028104195,0.0,0.8226643,0.1081781,10000.0,100.0,20,1000.0,201.763,3379.0757,1272.8538,-4480.954,308.80164,-173.63281,11568.828,0.0,0.088994265,0.088994265,9.779754e-05,0.0003,290.76007,0.00995487265586853,1419.326361656189,145000,,,,,,,,,,,,,,,,,,,,,,,
0.0030255408,0.0,0.921496,0.10724373,10000.0,100.0,20,1000.0,142.51053,3310.9124,1125.3876,-4517.373,589.5431,-190.43967,9271.998,0.0,0.098824665,0.098824665,9.756177e-05,0.0003,241.33821,0.00964948492050171,1467.5740051269531,150000,,,,,,,,,,,,,,,,,,,,,,,
0.0032830504,0.0,0.97685003,0.10727941,10000.0,100.0,20,1000.0,145.49417,3349.0034,1101.1001,1.5947936,112.22933,-118.655426,8544.917,0.0,0.104795896,0.104795896,9.7314376e-05,0.0003,250.29335,0.009412799644470215,1514.6382005214691,155000,,,,,,,,,,,,,,,,,,,,,,,
0.0032716224,0.0,1.0194249,0.10603302,10000.0,100.0,20,1000.0,143.13243,3331.382,1159.1869,-4353.821,594.30695,-492.9548,11360.43,0.0,0.1080927,0.1080927,9.7055396e-05,0.0003,251.2284,0.009781830739974975,1563.54762673378,160000,,,,,,,,,,,,,,,,,,,,,,,
0.0034019577,0.0,1.0398182,0.10370556,10000.0,100.0,20,1000.0,114.85907,3317.5662,1173.092,-4285.7534,85.00063,-86.44249,7915.915,0.0,0.107834935,0.107834935,9.6784934e-05,0.0003,222.69742,0.010018075275421142,1613.6382095813751,165000,,,,,,,,,,,,,,,,,,,,,,,
0.0023554023,0.0,0.83376896,0.101947784,10000.0,100.0,20,1000.0,146.38925,3272.8875,1223.53,-3931.502,356.6698,-425.74423,15725.663,0.0,0.0850009,0.0850009,9.6503034e-05,0.0003,231.3925,0.009921217012405396,1663.2445690631866,170000,,,,,,,,,,,,,,,,,,,,,,,
0.0039990637,0.0,0.86614513,0.098267734,10000.0,100.0,20,1000.0,200.3296,3291.3433,1198.6938,-4396.9214,430.91617,-485.55493,17346.709,0.0,0.08511412,0.08511412,9.62098e-05,0.0003,285.44772,0.010060602140426636,1713.5477838516235,175000,,,,,,,,,,,,,,,,,,,,,,,
0.0042620115,0.0,1.0246054,0.097585835,10000.0,100.0,20,1000.0,109.57977,3275.9712,1084.6879,-470.84964,124.71173,-127.41961,7861.063,0.0,0.09998697,0.09998697,9.59053e-05,0.0003,209.57101,0.010103365421295167,1764.0648069381714,180000,,,,,,,,,,,,,,,,,,,,,,,
0.0031463061,0.0,0.8820111,0.09497341,10000.0,100.0,20,1000.0,131.40364,3282.5686,1140.2888,-256.3174,94.65145,-69.36977,7453.152,0.0,0.0837676,0.0837676,9.558961e-05,0.0003,215.17438,0.010063021993637084,1814.3801100254059,185000,,,,,,,,,,,,,,,,,,,,,,,
0.0027626064,0.0,1.0298253,0.093498014,10000.0,100.0,20,1000.0,107.10858,3278.9734,1078.244,-2143.91,65.69907,-74.51855,6782.4346,0.0,0.096286625,0.096286625,9.526282e-05,0.0003,203.39796,0.009862692499160766,1863.6937856674194,190000,,,,,,,,,,,,,,,,,,,,,,,
0.003380871,0.0,1.0048373,0.09227909,10000.0,100.0,20,1000.0,126.79559,3269.945,1203.352,-110.68245,118.119675,-136.1582,7821.1445,0.0,0.09272547,0.09272547,9.4925024e-05,0.0003,219.52444,0.009966402673721314,1913.5259976387024,195000,,,,,,,,,,,,,,,,,,,,,,,
0.0028950097,0.0,1.0197439,0.09144037,10000.0,100.0,20,1000.0,116.5823,3265.6174,1122.1494,-1585.5199,72.04538,-117.168396,7082.7046,0.0,0.09324577,0.09324577,9.457632e-05,0.0003,209.83096,0.009958430290222168,1963.318366765976,200000,,,,,,,,,,,,,,,,,,,,,,,
0.004488579,0.0,0.9981061,0.09200186,10000.0,100.0,20,1000.0,130.76895,3238.5398,1106.051,-1325.2015,89.07506,-84.37615,7756.7847,0.0,0.091827616,0.091827616,9.42168e-05,0.0003,222.60104,0.014196672058105469,2034.3019330501556,205000,,,,,,,,,,,,,,,,,,,,,,,
0.0033835592,0.0,0.9492669,0.0921183,10000.0,100.0,20,1000.0,112.010025,3253.9207,1072.6555,-21.927752,66.08658,-111.3155,6793.8286,0.0,0.08744486,0.08744486,9.384654e-05,0.0003,199.45825,0.009750050735473633,2083.0523896217346,210000,,,,,,,,,,,,,,,,,,,,,,,
0.0029565827,0.0,1.0247958,0.09120179,10000.0,100.0,20,1000.0,59.867424,3253.7214,1196.6746,-825.11475,91.25834,-108.63262,5790.3003,0.0,0.09346321,0.09346321,9.346567e-05,0.0003,153.33359,0.009662272167205811,2131.363959789276,215000,,,,,,,,,,,,,,,,,,,,,,,
0.0032804476,0.0,0.88481057,0.09231622,10000.0,100.0,20,1000.0,81.41974,3221.1973,1124.9586,-641.03656,52.750748,-89.50679,5951.5684,0.0,0.08168237,0.08168237,9.30743e-05,0.0003,163.10538,0.009932744979858398,2181.0279338359833,220000,,,,,,,,,,,,,,,,,,,,,,,
0.0027336152,0.0,0.9326973,0.09244767,10000.0,100.0,20,1000.0,114.45775,3248.7556,1169.6877,-126.7785,90.84505,-90.87222,7421.975,0.0,0.08622569,0.08622569,9.267249e-05,0.0003,200.68616,0.009685650205612182,2229.4564323425293,225000,,,,,,,,,,,,,,,,,,,,,,,
0.0031805213,0.0,0.95581836,0.09113253,10000.0,100.0,20,1000.0,103.12599,3214.7378,1106.7053,-385.09293,92.931,-64.8346,6655.786,0.0,0.087106146,0.087106146,9.2260394e-05,0.0003,190.23532,0.009828729772567749,2278.6003243923187,230000,,,,,,,,,,,,,,,,,,,,,,,
0.0030224638,0.0,0.98165727,0.08873626,10000.0,100.0,20,1000.0,76.22332,3244.0088,1131.8699,-3614.647,56.673187,-89.25624,7204.4844,0.0,0.0871086,0.0871086,9.183811e-05,0.0003,163.33493,0.009881371212005616,2328.007397174835,235000,,,,,,,,,,,,,,,,,,,,,,,
0.0029794998,0.0,0.89662516,0.08999968,10000.0,100.0,20,1000.0,73.00853,3234.6316,1039.2001,-3192.0422,78.94929,-100.706535,6009.627,0.0,0.08069598,0.08069598,9.1405775e-05,0.0003,153.70749,0.009739247179031373,2376.7038247585297,240000,,,,,,,,,,,,,,,,,,,,,,,
0.0029823806,0.0,1.0392463,0.08606773,10000.0,100.0,20,1000.0,64.25728,3204.4194,1124.3328,-16.76918,85.44738,-68.77516,5778.8906,0.0,0.08944556,0.08944556,9.0963455e-05,0.0003,153.70583,0.009832753610610962,2425.867811203003,245000,,,,,,,,,,,,,,,,,,,,,,,
0.0034152425,0.0,0.87779,0.08454021,10000.0,100.0,20,1000.0,70.65719,3233.2454,1109.4194,-149.2974,73.644135,-73.34732,6419.0835,0.0,0.07420855,0.07420855,9.051133e-05,0.0003,144.86916,0.009684114980697631,2474.2886135578156,250000,,,,,,,,,,,,,,,,,,,,,,,
0.0027922823,0.0,0.8688956,0.08343181,10000.0,100.0,20,1000.0,97.932755,3234.1235,1037.8138,-280.0721,156.11821,-185.58571,8346.864,0.0,0.07249353,0.07249353,9.004948e-05,0.0003,170.42908,0.009543706274032593,2522.0073611736298,255000,,,,,,,,,,,,,,,,,,,,,,,
0.0029614312,0.0,1.1183943,0.081455395,10000.0,100.0,20,1000.0,90.135216,3224.309,1052.5155,-761.7185,253.33394,-222.0214,10563.432,0.0,0.09109925,0.09109925,8.9578054e-05,0.0003,181.23743,0.0097073543548584,2570.544334411621,260000,,,,,,,,,,,,,,,,,,,,,,,
0.0031228177,0.0,0.90378,0.08090672,10000.0,100.0,20,1000.0,875.97424,3230.1338,1147.4841,-2531.1838,6141.326,-5679.118,209955.6,0.0,0.073121876,0.073121876,8.909717e-05,0.0003,949.09924,0.009613597440719605,2618.6125025749207,265000,,,,,,,,,,,,,,,,,,,,,,,
0.0024306,0.0,1.0229785,0.08128473,10000.0,100.0,20,1000.0,74.84587,3226.0708,1006.8572,-117.72492,68.55986,-69.286194,6708.9365,0.0,0.08315253,0.08315253,8.860696e-05,0.0003,158.00084,0.009665083265304566,2666.9381091594696,270000,,,,,,,,,,,,,,,,,,,,,,,
0.0024111874,0.0,1.080818,0.08142195,10000.0,100.0,20,1000.0,97.409935,3225.6692,1017.65393,-482.80923,104.59749,-112.04904,8398.417,0.0,0.08800232,0.08800232,8.810758e-05,0.0003,185.41467,0.009495403385162353,2714.41530752182,275000,,,,,,,,,,,,,,,,,,,,,,,
0.0026903905,0.0,0.9566828,0.07930434,10000.0,100.0,20,1000.0,1157.4194,3226.0496,1063.8354,-3534.9424,1968.2289,-3635.6873,97783.516,0.0,0.0758691,0.0758691,8.759914e-05,0.0003,1233.2913,0.009708274126052857,2762.956838607788,280000,,,,,,,,,,,,,,,,,,,,,,,
0.0033748131,0.0,1.2055337,0.079076625,10000.0,100.0,20,1000.0,73.59206,3215.948,1088.8015,-623.24695,150.46936,-230.75522,7346.0127,0.0,0.09532954,0.09532954,8.708179e-05,0.0003,168.92496,0.009400712776184083,2809.9605729579926,285000,,,,,,,,,,,,,,,,,,,,,,,
0.0022944119,0.0,0.8992626,0.07959347,10000.0,100.0,20,1000.0,56.035027,3223.3518,1090.4507,-51.182182,70.892784,-87.60345,5822.1914,0.0,0.07157543,0.07157543,8.655565e-05,0.0003,127.61275,0.009430836296081543,2857.114943742752,290000,,,,,,,,,,,,,,,,,,,,,,,
0.0026076282,0.0,0.9364382,0.0801622,10000.0,100.0,20,1000.0,1549.979,3202.7605,931.2095,-4662.2563,16105.525,-6325.49,224972.02,0.0,0.07506695,0.07506695,8.602091e-05,0.0003,1625.0485,0.009523342275619507,2904.731824874878,295000,,,,,,,,,,,,,,,,,,,,,,,
0.0026016724,0.0,0.87905174,0.07876353,10000.0,100.0,20,1000.0,72.23534,3229.636,1041.2732,-291.83984,76.757805,-116.415924,6609.455,0.0,0.06923722,0.06923722,8.547767e-05,0.0003,141.47516,0.009509404611587524,2952.279029607773,300000,,,,,,,,,,,,,,,,,,,,,,,
0.0031908122,0.0,0.9652743,0.078460865,10000.0,100.0,20,1000.0,78.43422,3221.9976,1068.8237,-216.65526,100.25831,-89.350044,6696.089,0.0,0.075736254,0.075736254,8.49261e-05,0.0003,154.17366,0.014345849800109863,3024.008487224579,305000,,,,,,,,,,,,,,,,,,,,,,,
0.0025995895,0.0,1.0208883,0.07782954,10000.0,100.0,20,1000.0,2624.4263,3231.7542,1066.009,-5307.9688,27979.252,-10734.451,288034.2,0.0,0.07945527,0.07945527,8.436636e-05,0.0003,2703.8843,0.010149577951431274,3074.7566010951996,310000,,,,,,,,,,,,,,,,,,,,,,,
0.002278112,0.0,0.9210969,0.07745454,10000.0,100.0,20,1000.0,210.22806,3238.3447,1080.3917,-21.70458,535.09015,-491.30115,20965.871,0.0,0.07134313,0.07134313,8.3798586e-05,0.0003,281.57346,0.009912149953842164,3124.317521095276,315000,,,,,,,,,,,,,,,,,,,,,,,
0.0023081845,0.0,1.0217808,0.077375054,10000.0,100.0,20,1000.0,109.41087,3193.9702,832.75653,-5873.6665,92.83686,-152.7038,7459.4185,0.0,0.079060346,0.079060346,8.322294e-05,0.0003,188.47354,0.00998390622138977,3174.237242937088,320000,,,,,,,,,,,,,,,,,,,,,,,
0.0022658245,0.0,0.84205776,0.07803844,10000.0,100.0,20,1000.0,214.81786,3217.934,1120.2043,-5887.8657,819.1472,-982.5655,30393.146,0.0,0.06571287,0.06571287,8.263957e-05,0.0003,280.533,0.009970892000198364,3224.091929912567,325000,,,,,,,,,,,,,,,,,,,,,,,
0.0033798243,0.0,0.9036361,0.07809284,10000.0,100.0,20,1000.0,56.818855,3242.7568,895.7803,-303.07797,85.31273,-149.77809,6966.305,0.0,0.07056751,0.07056751,8.2048646e-05,0.0003,127.38975,0.009829458904266357,3273.239479780197,330000,,,,,,,,,,,,,,,,,,,,,,,
0.0031921603,0.0,1.0062326,0.07736261,10000.0,100.0,20,1000.0,63.799225,3245.9077,884.31323,-358.6261,239.2209,-201.75822,7017.1113,0.0,0.07784478,0.07784478,8.1450344e-05,0.0003,141.6472,0.009981796884536744,3323.1487307548523,335000,,,,,,,,,,,,,,,,,,,,,,,
0.0027413398,0.0,0.7881622,0.07699064,10000.0,100.0,20,1000.0,127.422775,3242.8872,1024.3043,-104.42421,175.00859,-362.22083,9664.33,0.0,0.060681112,0.060681112,8.0844795e-05,0.0003,188.10663,0.009968930959701538,3372.9936475753784,340000,,,,,,,,,,,,,,,,,,,,,,,
0.0029695164,0.0,0.9927272,0.07386335,10000.0,100.0,20,1000.0,63.712082,3247.2493,926.4814,-7037.5938,146.08061,-361.62363,8267.34,0.0,0.073326156,0.073326156,8.0232174e-05,0.0003,137.0412,0.010064659118652343,3423.317159175873,345000,,,,,,,,,,,,,,,,,,,,,,,
0.0023979226,0.0,0.9873639,0.07376319,10000.0,100.0,20,1000.0,159.581,3218.563,1081.0183,-574.36774,520.3954,-543.6421,16732.95,0.0,0.07283111,0.07283111,7.961267e-05,0.0003,232.41449,0.009837266206741333,3472.5035564899445,350000,,,,,,,,,,,,,,,,,,,,,,,
0.0020888308,0.0,1.1078547,0.07334978,10000.0,100.0,20,1000.0,95.078995,3207.766,1082.139,-7511.3267,437.86966,-384.1241,15047.669,0.0,0.081260905,0.081260905,7.898643e-05,0.0003,176.34198,0.009861024236679077,3521.8090069293976,355000,,,,,,,,,,,,,,,,,,,,,,,
0.0020608087,0.0,0.88566947,0.07293876,10000.0,100.0,20,1000.0,43.193764,3253.799,1043.7433,-48.10206,191.19032,-89.17762,6445.709,0.0,0.06459963,0.06459963,7.835362e-05,0.0003,107.795456,0.010267233657836914,3573.145517349243,360000,,,,,,,,,,,,,,,,,,,,,,,
0.0019054782,0.0,0.89540446,0.070427,10000.0,100.0,20,1000.0,174.51337,3211.9668,978.328,-7523.4966,3547.1716,-1252.9441,52865.74,0.0,0.06306065,0.06306065,7.7714445e-05,0.0003,237.57593,0.010114759826660156,3623.7196502685547,365000,,,,,,,,,,,,,,,,,,,,,,,
0.0021941867,0.0,0.88158095,0.06902229,10000.0,100.0,20,1000.0,73.11329,3209.8667,920.23157,-96.508354,112.05536,-156.63097,6978.526,0.0,0.060848735,0.060848735,7.706907e-05,0.0003,133.96422,0.010368215703964234,3675.561058282852,370000,,,,,,,,,,,,,,,,,,,,,,,
0.0027673123,0.0,1.1807339,0.06723118,10000.0,100.0,20,1000.0,116.121,3221.1099,976.73267,-121.27503,369.485,-199.38211,10383.089,0.0,0.07938214,0.07938214,7.641764e-05,0.0003,195.5059,0.010121703815460206,3726.169908761978,375000,,,,,,,,,,,,,,,,,,,,,,,
0.0022447852,0.0,0.90543354,0.06793093,10000.0,100.0,20,1000.0,80.978645,3246.459,881.2786,-385.44614,155.98714,-194.04584,10962.014,0.0,0.061506942,0.061506942,7.5760356e-05,0.0003,142.48782,0.010075371694564818,3776.5470950603485,380000,,,,,,,,,,,,,,,,,,,,,,,
0.002234889,0.0,0.9168311,0.06714766,10000.0,100.0,20,1000.0,661.7719,3243.1758,914.192,-8709.919,3483.7136,-6153.8457,97345.125,0.0,0.06156306,0.06156306,7.50974e-05,0.0003,723.3372,0.010176847410202026,3827.4316062927246,385000,,,,,,,,,,,,,,,,,,,,,,,
0.0020505819,0.0,1.1166478,0.06485664,10000.0,100.0,20,1000.0,64.39627,3188.7764,1013.51843,-536.4873,152.86598,-156.01463,9239.16,0.0,0.07242203,0.07242203,7.442894e-05,0.0003,136.82034,0.010214463710784912,3878.5041728019714,390000,,,,,,,,,,,,,,,,,,,,,,,
0.00248718,0.0,0.86059874,0.06483538,10000.0,100.0,20,1000.0,69.178314,3262.8735,918.02734,-6447.4326,164.1223,-96.113785,8753.178,0.0,0.055797245,0.055797245,7.375519e-05,0.0003,124.97804,0.009923702096939086,3928.122976064682,395000,,,,,,,,,,,,,,,,,,,,,,,
0.0024281172,0.0,1.0683595,0.064089626,10000.0,100.0,20,1000.0,136.5304,3259.5322,958.0952,-486.38354,530.9925,-543.20355,22722.574,0.0,0.06847076,0.06847076,7.30763e-05,0.0003,205.00359,0.010307181406021118,3979.6591398715973,400000,,,,,,,,,,,,,,,,,,,,,,,
0.0023230412,0.0,1.2091833,0.063609906,10000.0,100.0,20,1000.0,213.32367,3257.3108,1017.6316,-9843.618,2004.611,-3308.3645,43429.01,0.0,0.07691604,0.07691604,7.239246e-05,0.0003,290.24203,0.01445122151374817,4051.915415763855,405000,,,,,,,,,,,,,,,,,,,,,,,
0.002468318,0.0,1.0200855,0.06265362,10000.0,100.0,20,1000.0,295.58917,3250.9272,921.5232,-3493.7935,680.5538,-1600.6082,34736.297,0.0,0.06391205,0.06391205,7.170388e-05,0.0003,359.5037,0.010264110803604126,4103.236170530319,410000,,,,,,,,,,,,,,,,,,,,,,,
