training/actor/actor_loss,training/actor/bound_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/alpha/current_vs_historical_ratio,training/alpha/historical_avg_loss,training/alpha/max_alpha_bound,training/alpha/min_alpha_bound,training/alpha/valid_count,training/alpha_weight,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/meanflow/consistency_loss,training/meanflow/flow_loss,training/meanflow/mean_flow_loss,training/metrics/actor_learning_rate,training/metrics/critic_learning_rate,training/total_loss,time/epoch_time,time/total_time,step,exploration/goal_achieved,exploration/total.timesteps,exploration/episode.final_reward,exploration/episode.return,exploration/episode.length,exploration/episode.duration,exploration/episode.normalized_return
-1958.5295,0.15859172,0.8284118,1958.6881,-1958.6881,0.6545657,0.5048821,900.0,9.0,20,90.0,28.009428,2138.938,1939.665,1844.9985,177.9052,-270.73917,2207.1128,0.0366733,0.3304785,0.3304785,9.969891e-05,0.0003,-1900.7771,0.0034098186016082764,376.4002478122711,85000,,,,,,,
-1972.932,0.10121105,0.79092914,1973.0332,-1973.0332,0.80163383,0.5037347,900.0,9.0,20,90.0,13.01679,2144.166,1954.4381,1833.9109,4474.4136,-99.43181,9291.483,0.05769752,0.4038108,0.4038108,9.9606885e-05,0.0003,-1923.5721,0.0034129981994628906,393.4652466773987,90000,,,,,,,
-1947.9729,0.11652559,0.779334,1948.0895,-1948.0895,0.81472087,0.46546537,900.0,9.0,20,90.0,4.5986896,2145.895,1931.1963,1814.0701,36.43142,-1708.449,3577.2456,0.064125285,0.37922436,0.37922436,9.950265e-05,0.0003,-1909.244,0.00339821195602417,410.4563112258911,95000,,,,,,,
-1967.9315,0.116606265,0.71619815,1968.0481,-1968.0481,1.2569466,0.4642077,900.0,9.0,20,90.0,5.9088974,2148.7153,1950.5676,1811.8079,26.884031,-1155.9159,2640.1929,0.03041953,0.58348423,0.58348423,9.938626e-05,0.0003,-1909.509,0.0034374938011169434,427.6437849998474,100000,,,,,,,
-1918.1078,0.16369583,0.77201885,1918.2715,-1918.2715,0.6446041,0.47845435,900.0,9.0,20,90.0,2.7009122,2145.0974,1900.985,1762.7489,16.688465,-930.9869,1872.508,0.040046804,0.30841362,0.30841362,9.9257726e-05,0.0003,-1887.6497,0.007712217807769775,466.20487928390503,105000,,,,,,,
-1892.248,0.122536466,0.92477655,1892.3706,-1892.3706,1.152956,0.47022206,900.0,9.0,20,90.0,4.059585,2141.5437,1872.75,1705.9443,1125.916,-23.714813,2183.7004,0.051663402,0.5421453,0.5421453,9.91171e-05,0.0003,-1839.3954,0.0035045048236846924,483.7274081707001,110000,,,,,,,
-1901.0741,0.0915733,0.72269404,1901.1656,-1901.1656,0.7430836,0.46504664,900.0,9.0,20,90.0,7.028328,2142.1636,1885.5251,1739.7013,84.338135,-3548.8882,6481.358,0.018741919,0.34556854,0.34556854,9.896442e-05,0.0003,-1862.9446,0.0035320763111114503,501.3877944946289,115000,,,,,,,
-1916.065,0.12583518,0.89876276,1916.1908,-1916.1908,0.59049416,0.45817623,900.0,9.0,20,90.0,5.1300697,2143.4517,1897.0831,1722.0901,555.16223,-30.61735,1312.7117,0.041040286,0.27055037,0.27055037,9.8799705e-05,0.0003,-1886.5853,0.0035355610370635987,519.0656039714813,120000,,,,,,,
-1921.5137,0.13856283,0.88806635,1921.6522,-1921.6522,1.0015419,0.44770408,900.0,9.0,20,90.0,11.476583,2137.013,1903.8105,1721.3433,67.72844,-3605.906,6514.7627,0.026174743,0.4483944,0.4483944,9.8623015e-05,0.0003,-1869.6816,0.003554461717605591,536.8379168510437,125000,,,,,,,
-1896.3687,0.1301349,0.7883057,1896.4988,-1896.4988,0.8420566,0.44127774,900.0,9.0,20,90.0,35.42019,2131.0537,1878.6277,1701.5658,11527.008,-207.33443,18389.477,0.03893777,0.37158084,0.37158084,9.843441e-05,0.0003,-1827.5062,0.0035217402935028078,554.4466228485107,130000,,,,,,,
